,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
281,1,6,134,13280,18900,395,189,70.26455026,13.75661376,26
282,1,6,135,11290,14100,395,141,80.07092199,15.60283688,22
283,1,6,136,8010,9800,395,98,81.73469388,16.32653061,16
284,1,6,137,5900,7200,395,72,81.94444444,15.27777778,11
285,1,6,138,2950,5100,395,51,57.84313725,11.76470588,6
286,1,6,139,2830,5700,395,57,49.64912281,8.771929825,5
287,1,6,140,2260,3100,395,31,72.90322581,12.90322581,4
288,1,6,141,1300,2300,395,23,56.52173913,8.695652174,2
289,1,6,142,1730,1700,395,17,101.7647059,17.64705882,3
290,1,6,143,1300,1300,395,13,100,15.38461538,2
291,1,6,144,1300,1400,395,14,92.85714286,14.28571429,2
292,1,6,145,350,500,395,5,70,20,1
293,1,6,146,350,800,395,8,43.75,12.5,1
294,1,6,147,0,300,395,3,0,0,0
295,1,6,148,0,300,395,3,0,0,0
296,1,6,149,350,200,395,2,175,50,1
297,1,7,51,392840,447400,395,4474,87.80509611,8.828788556,395
298,1,7,52,392840,447400,395,4474,87.80509611,8.828788556,395
299,1,7,53,392840,447200,395,4472,87.84436494,8.83273703,395
300,1,7,54,392840,447200,395,4472,87.84436494,8.83273703,395
301,1,7,55,392840,447000,395,4470,87.8836689,8.836689038,395
302,1,7,56,392840,446900,395,4469,87.90333408,8.838666368,395
303,1,7,57,392840,447100,395,4471,87.86401253,8.834712592,395
304,1,7,58,392840,446600,395,4466,87.96238245,8.844603672,395
305,1,7,59,392840,446000,395,4460,88.08071749,8.856502242,395
306,1,7,60,392840,444100,395,4441,88.4575546,8.894393155,395
307,1,7,61,392840,445500,395,4455,88.17957351,8.8664422,395
308,1,7,62,392840,445300,395,4453,88.21917808,8.870424433,395
309,1,7,63,392840,442100,395,4421,88.8577245,8.934630174,395
310,1,7,64,390870,442600,395,4426,88.31224582,8.901943064,394
311,1,7,65,380220,440300,395,4403,86.35475812,8.925732455,393
312,1,7,66,379250,438400,395,4384,86.50775547,8.941605839,392
313,1,7,67,379180,436100,395,4361,86.94794772,8.988764045,392
314,1,7,68,379180,431100,395,4311,87.95639063,9.093017861,392
315,1,7,69,368550,425400,395,4254,86.63610719,9.097320169,387
316,1,7,70,365800,423100,395,4231,86.45710234,9.099503663,385
317,1,7,71,364720,420500,395,4205,86.73483948,9.108204518,383
318,1,7,72,366210,414700,395,4147,88.30721003,9.283819629,385
319,1,7,73,355250,407900,395,4079,87.09242461,9.316008826,380
320,1,7,74,354470,402900,395,4029,87.97964756,9.357160586,377
321,1,7,75,347990,392200,395,3922,88.72768995,9.535951045,374
322,1,7,76,330430,381200,395,3812,86.681532,9.522560336,363
323,1,7,77,324070,372000,395,3720,87.1155914,9.623655914,358
324,1,7,78,324780,371100,395,3711,87.51818917,9.646995419,358
325,1,7,79,314190,362300,395,3623,86.72094949,9.660502346,350
326,1,7,80,307590,347900,395,3479,88.41333717,9.916642713,345
327,1,7,81,303650,339800,395,3398,89.36138905,10.03531489,341
328,1,7,82,296400,332900,395,3329,89.03574647,10.15319916,338
329,1,7,83,287380,325200,395,3252,88.3702337,10.14760148,330
330,1,7,84,284630,318500,395,3185,89.36577708,10.29827316,328
331,1,7,85,274920,307800,395,3078,89.31773879,10.36387264,319
332,1,7,86,269630,296900,395,2969,90.81508926,10.60963287,315
333,1,7,87,267800,290900,395,2909,92.05912685,10.75971124,313
334,1,7,88,259200,279200,395,2792,92.83667622,10.92406877,305
335,1,7,89,257070,272600,395,2726,94.30300807,11.11518709,303
336,1,7,90,256000,269900,395,2699,94.84994442,11.18932938,302
337,1,7,91,246530,260000,395,2600,94.81923077,11.34615385,295
338,1,7,92,241290,255100,395,2551,94.58643669,11.36809094,290
339,1,7,93,231440,245300,395,2453,94.34977578,11.61842642,285
340,1,7,94,226140,236900,395,2369,95.45799916,11.73490924,278
341,1,7,95,218310,230500,395,2305,94.71149675,11.75704989,271
342,1,7,96,214210,222000,395,2220,96.49099099,12.16216216,270
343,1,7,97,209350,216500,395,2165,96.69745958,12.10161663,262
344,1,7,98,202860,209000,395,2090,97.06220096,12.15311005,254
345,1,7,99,198410,204900,395,2049,96.83260127,12.34748658,253
346,1,7,100,190510,194600,395,1946,97.89825283,12.43576567,242
347,1,7,101,180990,191200,395,1912,94.66004184,12.23849372,234
348,1,7,102,170550,185900,395,1859,91.74287251,12.31845078,229
349,1,7,103,165380,175300,395,1753,94.34112949,12.72104963,223
350,1,7,104,153510,167500,395,1675,91.64776119,12.71641791,213
351,1,7,105,152030,160000,395,1600,95.01875,13.1875,211
352,1,7,106,149140,155400,395,1554,95.97168597,13.25611326,206
353,1,7,107,136970,150300,395,1503,91.13107119,12.8409847,193
354,1,7,108,127610,138500,395,1385,92.13718412,13.14079422,182
355,1,7,109,120260,132600,395,1326,90.69381599,13.04675716,173
356,1,7,110,115330,128600,395,1286,89.68118196,13.06376361,168
357,1,7,111,112820,122400,395,1224,92.17320261,13.39869281,164
358,1,7,112,108620,120700,395,1207,89.991715,13.25600663,160
359,1,7,113,104840,113000,395,1130,92.77876106,13.53982301,153
360,1,7,114,99100,110100,395,1101,90.00908265,13.44232516,148
361,1,7,115,93380,105800,395,1058,88.26086957,13.42155009,142
362,1,7,116,91680,102700,395,1027,89.26971762,13.5345667,139
363,1,7,117,86830,97500,395,975,89.05641026,13.64102564,133
364,1,7,118,82020,89300,395,893,91.84770437,14.10974244,126
365,1,7,119,78400,84100,395,841,93.22235434,14.38763377,121
366,1,7,120,75270,83200,395,832,90.46875,13.82211538,115
367,1,7,121,68770,76200,395,762,90.24934383,14.43569554,110
368,1,7,122,66050,74400,395,744,88.77688172,14.38172043,107
369,1,7,123,60910,69800,395,698,87.26361032,14.61318052,102
370,1,7,124,53460,63500,395,635,84.18897638,14.33070866,91
371,1,7,125,50200,61300,395,613,81.89233279,14.02936378,86
372,1,7,126,45130,53400,395,534,84.51310861,14.98127341,80
373,1,7,127,44450,53200,395,532,83.55263158,14.84962406,79
374,1,7,128,40490,51100,395,511,79.23679061,14.09001957,72
375,1,7,129,35760,44100,395,441,81.08843537,14.73922902,65
376,1,7,130,35470,41600,395,416,85.26442308,15.625,65
377,1,7,131,29330,37600,395,376,78.00531915,14.09574468,53
378,1,7,132,29380,38900,395,389,75.52699229,13.88174807,54
379,1,7,133,23970,33500,395,335,71.55223881,13.73134328,46
380,1,7,134,22480,31800,395,318,70.6918239,13.52201258,43
381,1,7,135,21020,28900,395,289,72.73356401,13.84083045,40
382,1,7,136,17100,26200,395,262,65.26717557,12.59541985,33
383,1,7,137,15420,18500,395,185,83.35135135,16.21621622,30
384,1,7,138,13090,18400,395,184,71.14130435,14.13043478,26
385,1,7,139,10970,14700,395,147,74.62585034,14.28571429,21
386,1,7,140,7300,13000,395,130,56.15384615,12.30769231,16
387,1,7,141,7170,8700,395,87,82.4137931,16.09195402,14
388,1,7,142,6440,8900,395,89,72.35955056,14.60674157,13
389,1,7,143,7360,8200,395,82,89.75609756,15.85365854,13
390,1,7,144,3340,5100,395,51,65.49019608,13.7254902,7
391,1,7,145,1860,4200,395,42,44.28571429,7.142857143,3
392,1,7,146,2170,4400,395,44,49.31818182,9.090909091,4
393,1,7,147,1680,2700,395,27,62.22222222,11.11111111,3
394,1,7,148,2650,3200,395,32,82.8125,15.625,5
395,1,7,149,1300,1800,395,18,72.22222222,11.11111111,2
396,1,8,51,392840,447100,395,4471,87.86401253,8.834712592,395
397,1,8,52,392840,447300,395,4473,87.82472613,8.830762352,395
398,1,8,53,392840,446700,395,4467,87.94269084,8.842623685,395
399,1,8,54,392840,446500,395,4465,87.98208287,8.846584546,395
400,1,8,55,382190,445200,395,4452,85.84681042,8.849955076,394
401,1,8,56,392840,446400,395,4464,88.00179211,8.848566308,395
402,1,8,57,392840,445600,395,4456,88.15978456,8.864452424,395
403,1,8,58,392840,444300,395,4443,88.41773576,8.890389377,395
404,1,8,59,390870,443200,395,4432,88.19268953,8.889891697,394
405,1,8,60,390870,440100,395,4401,88.81390593,8.952510793,394
406,1,8,61,392840,442300,395,4423,88.81754465,8.930590097,395
407,1,8,62,389830,440200,395,4402,88.55747388,8.927760109,393
408,1,8,63,390870,437700,395,4377,89.30089102,9.001599269,394
409,1,8,64,379180,436200,395,4362,86.92801467,8.986703347,392
410,1,8,65,375880,431300,395,4313,87.15047531,9.065615581,391
411,1,8,66,370370,431100,395,4311,85.91278126,9.000231965,388
412,1,8,67,372050,428300,395,4283,86.86668223,9.059070745,388
413,1,8,68,369590,418900,395,4189,88.2286942,9.238481738,387
414,1,8,69,357470,415000,395,4150,86.1373494,9.180722892,381
415,1,8,70,361280,409100,395,4091,88.31092642,9.337570276,382
416,1,8,71,357620,403300,395,4033,88.67344409,9.397470865,379
417,1,8,72,352520,398200,395,3982,88.5283777,9.417378202,375
418,1,8,73,347190,396100,395,3961,87.65210805,9.442060086,374
419,1,8,74,339940,385700,395,3857,88.13585688,9.541094115,368
420,1,8,75,335630,374700,395,3747,89.57299173,9.741126234,365
421,1,8,76,319250,361000,395,3610,88.43490305,9.806094183,354
422,1,8,77,312290,355300,395,3553,87.89473684,9.794539825,348
423,1,8,78,315640,352200,395,3522,89.61953436,9.937535491,350
424,1,8,79,305230,342700,395,3427,89.06623869,9.979573971,342
425,1,8,80,295310,339400,395,3394,87.0094284,9.929286977,337
426,1,8,81,292830,324900,395,3249,90.12927054,10.21852878,332
427,1,8,82,285040,319100,395,3191,89.32623002,10.27890943,328
428,1,8,83,279600,312300,395,3123,89.52929875,10.31059878,322
429,1,8,84,273060,300300,395,3003,90.92907093,10.62271062,319
430,1,8,85,275490,295900,395,2959,93.10239946,10.81446435,320
431,1,8,86,263800,289100,395,2891,91.24870287,10.68834313,309
432,1,8,87,257710,280500,395,2805,91.87522282,10.83778966,304
433,1,8,88,256660,274300,395,2743,93.56908494,11.00984324,302
434,1,8,89,255760,267800,395,2678,95.50410754,11.23973114,301
435,1,8,90,251090,260600,395,2606,96.35072909,11.51189563,300
436,1,8,91,244210,252600,395,2526,96.67854315,11.55977831,292
