,pred_3,pred_4,pred_5,pred_7,pred_13,pred_14,result_com,date,year,month,day,num_date,range_date,season,right_pred
15869,0,0,0,0,0,0,13,2019-08-07,2019,8,7,1,4,su,0
15870,0,0,0,0,1,0,7,2019-08-07,2019,8,7,1,4,su,0
15871,0,0,0,0,0,0,5,2019-08-07,2019,8,7,1,4,su,0
15872,0,0,0,0,1,0,15,2019-08-07,2019,8,7,1,4,su,0
15873,0,1,0,0,1,0,9,2019-08-07,2019,8,7,1,4,su,0
15874,0,0,0,0,1,0,14,2019-08-08,2019,8,8,2,4,su,0
15875,0,0,0,0,0,0,63,2019-08-08,2019,8,8,2,4,su,0
15876,0,0,0,0,0,0,8,2019-08-08,2019,8,8,2,4,su,0
15877,0,0,0,0,0,0,10,2019-08-08,2019,8,8,2,4,su,0
15878,0,0,0,0,1,0,85,2019-08-08,2019,8,8,2,4,su,0
15879,0,0,0,0,0,0,13,2019-08-08,2019,8,8,2,4,su,0
15880,0,0,0,0,0,0,94,2019-08-08,2019,8,8,2,4,su,0
15881,0,0,0,0,1,0,7,2019-08-08,2019,8,8,2,4,su,0
15882,0,0,0,0,1,0,21,2019-08-08,2019,8,8,2,4,su,0
15883,0,0,0,0,0,0,15,2019-08-08,2019,8,8,2,4,su,0
15884,1,1,0,0,1,0,3,2019-08-08,2019,8,8,2,4,su,1
15885,0,0,0,0,0,0,15,2019-08-08,2019,8,8,2,4,su,0
15886,0,0,0,0,0,0,1,2019-08-09,2019,8,9,3,4,su,0
15887,0,0,0,0,0,0,6,2019-08-09,2019,8,9,3,4,su,0
15888,0,0,0,0,0,0,55,2019-08-09,2019,8,9,3,4,su,0
15889,0,0,0,0,1,0,15,2019-08-09,2019,8,9,3,4,su,0
15890,0,0,0,0,0,0,34,2019-08-09,2019,8,9,3,4,su,0
15891,0,0,0,0,0,0,5,2019-08-09,2019,8,9,3,4,su,0
15892,0,0,0,0,0,0,1,2019-08-09,2019,8,9,3,4,su,0
15893,0,0,0,0,0,0,13,2019-08-09,2019,8,9,3,4,su,0
15894,0,0,0,0,0,0,75,2019-08-09,2019,8,9,3,4,su,0
15895,0,0,0,0,1,0,6,2019-08-09,2019,8,9,3,4,su,0
15896,0,0,0,0,0,0,10,2019-08-09,2019,8,9,3,4,su,0
15897,0,0,0,0,1,0,49,2019-08-10,2019,8,10,4,4,su,0
15898,0,0,0,0,0,0,42,2019-08-10,2019,8,10,4,4,su,0
15899,0,0,1,1,0,0,42,2019-08-10,2019,8,10,4,4,su,0
15900,0,0,0,0,0,0,6,2019-08-10,2019,8,10,4,4,su,0
15901,1,0,0,0,0,0,66,2019-08-10,2019,8,10,4,4,su,0
15902,0,0,0,0,0,0,27,2019-08-10,2019,8,10,4,4,su,0
15903,0,0,0,0,0,0,10,2019-08-10,2019,8,10,4,4,su,0
15904,0,0,0,0,0,0,9,2019-08-10,2019,8,10,4,4,su,0
15905,0,0,0,0,0,0,61,2019-08-10,2019,8,10,4,4,su,0
15906,0,0,0,0,0,0,81,2019-08-10,2019,8,10,4,4,su,0
15907,0,0,0,0,0,0,9,2019-08-10,2019,8,10,4,4,su,0
15908,0,0,0,0,1,0,73,2019-08-10,2019,8,10,4,4,su,0
15909,0,0,0,0,0,0,15,2019-08-13,2019,8,13,1,2,su,0
15910,0,0,0,0,0,0,9,2019-08-13,2019,8,13,1,2,su,0
15911,0,0,0,0,0,0,7,2019-08-13,2019,8,13,1,2,su,0
15912,1,1,0,0,1,1,16,2019-08-13,2019,8,13,1,2,su,0
15913,0,0,0,0,0,0,44,2019-08-13,2019,8,13,1,2,su,0
15914,0,0,0,0,0,0,81,2019-08-13,2019,8,13,1,2,su,0
15915,0,0,0,0,0,0,62,2019-08-13,2019,8,13,1,2,su,0
15916,0,0,0,0,0,0,49,2019-08-13,2019,8,13,1,2,su,0
15917,0,0,0,0,0,0,16,2019-08-13,2019,8,13,1,2,su,0
15918,0,1,0,0,0,0,18,2019-08-14,2019,8,14,2,2,su,0
15919,0,0,0,0,0,0,73,2019-08-14,2019,8,14,2,2,su,0
15920,0,0,0,1,0,0,5,2019-08-14,2019,8,14,2,2,su,0
15921,0,0,0,0,0,1,10,2019-08-14,2019,8,14,2,2,su,0
15922,1,1,0,0,1,0,3,2019-08-14,2019,8,14,2,2,su,1
15923,0,0,0,0,0,0,19,2019-08-14,2019,8,14,2,2,su,0
15924,0,0,0,0,0,0,3,2019-08-14,2019,8,14,2,2,su,0
15925,0,0,0,0,0,0,61,2019-08-14,2019,8,14,2,2,su,0
15926,0,1,0,0,1,0,83,2019-08-14,2019,8,14,2,2,su,0
15927,0,0,0,0,0,0,1,2019-08-14,2019,8,14,2,2,su,0
15928,0,0,0,0,0,0,44,2019-08-14,2019,8,14,2,2,su,0
15929,0,0,0,0,1,0,3,2019-08-14,2019,8,14,2,2,su,0
15930,0,0,1,0,1,0,5,2019-08-16,2019,8,16,1,4,su,1
15931,0,0,0,0,0,0,1,2019-08-16,2019,8,16,1,4,su,0
15932,0,0,1,0,0,0,43,2019-08-16,2019,8,16,1,4,su,0
15933,0,0,1,1,0,0,1,2019-08-16,2019,8,16,1,4,su,0
15934,1,1,0,0,0,0,23,2019-08-16,2019,8,16,1,4,su,0
15935,0,0,0,0,0,0,90,2019-08-16,2019,8,16,1,4,su,0
15936,0,0,0,0,0,0,59,2019-08-16,2019,8,16,1,4,su,0
15937,0,1,0,0,0,0,17,2019-08-16,2019,8,16,1,4,su,0
15938,0,0,0,1,0,0,42,2019-08-16,2019,8,16,1,4,su,0
15939,0,0,0,0,0,0,77,2019-08-16,2019,8,16,1,4,su,0
15940,0,1,0,0,0,0,19,2019-08-17,2019,8,17,2,4,su,0
15941,0,0,0,0,0,0,12,2019-08-17,2019,8,17,2,4,su,0
15942,0,0,0,1,1,1,14,2019-08-17,2019,8,17,2,4,su,1
15943,0,1,0,0,0,0,1,2019-08-17,2019,8,17,2,4,su,0
15944,1,1,0,0,0,0,37,2019-08-17,2019,8,17,2,4,su,0
15945,0,0,0,0,0,0,4,2019-08-17,2019,8,17,2,4,su,0
15946,0,0,0,0,0,0,12,2019-08-17,2019,8,17,2,4,su,0
15947,0,0,0,0,0,0,70,2019-08-17,2019,8,17,2,4,su,0
15948,1,0,0,0,1,0,1,2019-08-17,2019,8,17,2,4,su,0
15949,0,0,0,0,0,0,7,2019-08-17,2019,8,17,2,4,su,0
15950,0,0,0,0,0,0,12,2019-08-18,2019,8,18,3,4,su,0
15951,0,0,0,0,0,0,73,2019-08-18,2019,8,18,3,4,su,0
15952,0,0,1,1,0,1,11,2019-08-18,2019,8,18,3,4,su,0
15953,0,0,0,0,0,0,81,2019-08-18,2019,8,18,3,4,su,0
15954,0,0,0,0,0,0,21,2019-08-18,2019,8,18,3,4,su,0
15955,0,0,0,0,0,0,1,2019-08-18,2019,8,18,3,4,su,0
15956,0,0,0,0,0,0,8,2019-08-18,2019,8,18,3,4,su,0
15957,0,0,0,0,0,0,1,2019-08-18,2019,8,18,3,4,su,0
15958,0,0,0,0,0,0,10,2019-08-18,2019,8,18,3,4,su,0
15959,0,0,0,0,0,0,14,2019-08-18,2019,8,18,3,4,su,0
15960,0,0,0,0,0,0,1,2019-08-19,2019,8,19,4,4,su,0
15961,0,0,0,0,0,0,19,2019-08-19,2019,8,19,4,4,su,0
15962,0,0,1,1,0,0,42,2019-08-19,2019,8,19,4,4,su,0
15963,0,0,0,0,0,0,90,2019-08-19,2019,8,19,4,4,su,0
15964,0,0,0,0,1,0,2,2019-08-19,2019,8,19,4,4,su,0
15965,0,0,0,0,0,0,77,2019-08-19,2019,8,19,4,4,su,0
15966,0,0,0,0,0,0,7,2019-08-19,2019,8,19,4,4,su,0
15967,0,0,0,0,0,0,1,2019-08-19,2019,8,19,4,4,su,0
15968,0,0,0,0,1,0,21,2019-08-19,2019,8,19,4,4,su,0
15969,0,0,0,0,1,0,83,2019-08-21,2019,8,21,1,4,su,0
15970,0,0,0,0,0,0,76,2019-08-21,2019,8,21,1,4,su,0
15971,0,0,1,1,0,1,6,2019-08-21,2019,8,21,1,4,su,0
15972,0,0,0,0,0,0,5,2019-08-21,2019,8,21,1,4,su,0
15973,1,0,0,0,1,0,3,2019-08-21,2019,8,21,1,4,su,1
15974,0,0,0,0,0,0,67,2019-08-21,2019,8,21,1,4,su,0
15975,0,1,1,0,0,0,1,2019-08-21,2019,8,21,1,4,su,0
15976,0,0,0,0,0,0,4,2019-08-21,2019,8,21,1,4,su,0
15977,0,0,0,0,0,0,9,2019-08-21,2019,8,21,1,4,su,0
15978,0,0,0,0,1,1,5,2019-08-21,2019,8,21,1,4,su,0
15979,0,0,0,0,1,0,6,2019-08-21,2019,8,21,1,4,su,0
15980,0,0,0,0,0,0,10,2019-08-21,2019,8,21,1,4,su,0
15981,0,0,0,0,0,0,13,2019-08-22,2019,8,22,2,4,su,0
15982,0,0,1,1,0,0,4,2019-08-22,2019,8,22,2,4,su,0
15983,0,0,1,0,0,0,7,2019-08-22,2019,8,22,2,4,su,0
15984,0,1,0,0,0,0,10,2019-08-22,2019,8,22,2,4,su,0
15985,0,0,0,0,0,0,5,2019-08-22,2019,8,22,2,4,su,0
15986,0,0,0,0,0,0,1,2019-08-22,2019,8,22,2,4,su,0
15987,0,0,0,0,0,0,1,2019-08-22,2019,8,22,2,4,su,0
15988,0,0,0,0,0,0,46,2019-08-22,2019,8,22,2,4,su,0
15989,0,0,0,0,0,0,96,2019-08-22,2019,8,22,2,4,su,0
15990,0,0,0,0,0,0,80,2019-08-22,2019,8,22,2,4,su,0
15991,0,0,0,0,1,0,15,2019-08-23,2019,8,23,3,4,su,0
15992,0,0,0,0,0,0,16,2019-08-23,2019,8,23,3,4,su,0
15993,0,0,1,1,1,1,14,2019-08-23,2019,8,23,3,4,su,1
15994,0,0,0,0,0,0,7,2019-08-23,2019,8,23,3,4,su,0
15995,0,0,0,0,1,0,36,2019-08-23,2019,8,23,3,4,su,0
15996,0,0,0,0,0,0,2,2019-08-23,2019,8,23,3,4,su,0
15997,0,0,0,0,0,0,8,2019-08-23,2019,8,23,3,4,su,0
15998,0,0,0,0,0,0,46,2019-08-23,2019,8,23,3,4,su,0
15999,0,0,0,0,0,0,13,2019-08-23,2019,8,23,3,4,su,0
16000,0,0,0,0,0,0,23,2019-08-23,2019,8,23,3,4,su,0
16001,0,0,0,0,0,0,52,2019-08-23,2019,8,23,3,4,su,0
16002,0,0,0,0,0,0,12,2019-08-23,2019,8,23,3,4,su,0
16003,0,0,0,0,0,0,10,2019-08-24,2019,8,24,4,4,su,0
16004,0,0,0,0,0,0,53,2019-08-24,2019,8,24,4,4,su,0
16005,0,0,0,1,1,1,57,2019-08-24,2019,8,24,4,4,su,0
16006,0,0,0,0,0,0,22,2019-08-24,2019,8,24,4,4,su,0
16007,1,0,0,0,1,0,4,2019-08-24,2019,8,24,4,4,su,0
16008,0,0,0,0,0,0,80,2019-08-24,2019,8,24,4,4,su,0
16009,0,0,0,0,0,0,8,2019-08-24,2019,8,24,4,4,su,0
16010,0,0,0,0,0,0,9,2019-08-24,2019,8,24,4,4,su,0
16011,0,0,0,0,0,0,7,2019-08-24,2019,8,24,4,4,su,0
16012,0,0,0,0,0,0,24,2019-08-24,2019,8,24,4,4,su,0
16013,0,0,0,0,0,0,73,2019-08-24,2019,8,24,4,4,su,0
16014,0,0,1,0,1,0,3,2019-08-31,2019,8,31,1,6,su,0
16015,0,0,0,0,0,0,14,2019-08-31,2019,8,31,1,6,su,0
16016,0,0,1,1,0,1,1,2019-08-31,2019,8,31,1,6,su,0
16017,0,0,1,0,0,0,75,2019-08-31,2019,8,31,1,6,su,0
16018,0,1,0,0,0,0,4,2019-08-31,2019,8,31,1,6,su,1
16019,0,0,0,0,0,0,65,2019-08-31,2019,8,31,1,6,su,0
16020,0,0,0,0,0,0,2,2019-08-31,2019,8,31,1,6,su,0
16021,0,0,0,0,0,0,32,2019-08-31,2019,8,31,1,6,su,0
16022,0,0,0,0,0,0,7,2019-08-31,2019,8,31,1,6,su,0
16023,0,0,0,0,0,0,14,2019-08-31,2019,8,31,1,6,su,0
16024,0,0,0,0,0,0,12,2019-08-31,2019,8,31,1,6,su,0
16025,0,0,1,0,0,0,4,2019-09-01,2019,9,1,2,6,au,0
16026,0,0,0,0,0,0,12,2019-09-01,2019,9,1,2,6,au,0
16027,0,0,1,0,0,1,13,2019-09-01,2019,9,1,2,6,au,0
16028,0,0,0,0,0,0,14,2019-09-01,2019,9,1,2,6,au,0
16029,1,0,0,0,1,0,15,2019-09-01,2019,9,1,2,6,au,0
16030,0,1,0,0,0,0,3,2019-09-01,2019,9,1,2,6,au,0
16031,0,0,0,0,0,0,49,2019-09-01,2019,9,1,2,6,au,0
16032,0,1,0,0,0,0,9,2019-09-01,2019,9,1,2,6,au,0
16033,0,0,0,0,0,0,27,2019-09-01,2019,9,1,2,6,au,0
16034,0,0,0,0,0,0,108,2019-09-01,2019,9,1,2,6,au,0
16035,0,0,0,0,0,0,21,2019-09-01,2019,9,1,2,6,au,0
16036,0,0,0,0,0,1,19,2019-09-01,2019,9,1,2,6,au,0
16037,0,0,1,1,0,1,7,2019-09-02,2019,9,2,3,6,au,1
16038,0,0,1,0,0,0,18,2019-09-02,2019,9,2,3,6,au,0
16039,1,1,0,0,0,0,4,2019-09-02,2019,9,2,3,6,au,1
16040,0,0,0,0,0,0,8,2019-09-02,2019,9,2,3,6,au,0
16041,0,0,0,0,0,0,9,2019-09-02,2019,9,2,3,6,au,0
16042,0,0,1,1,1,1,5,2019-09-02,2019,9,2,3,6,au,1
16043,0,0,0,0,0,0,27,2019-09-02,2019,9,2,3,6,au,0
16044,0,0,0,0,0,0,90,2019-09-02,2019,9,2,3,6,au,0
16045,0,0,0,0,0,0,70,2019-09-02,2019,9,2,3,6,au,0
16046,0,0,1,1,1,0,2,2019-09-03,2019,9,3,4,6,au,0
16047,0,0,0,0,0,0,22,2019-09-03,2019,9,3,4,6,au,0
16048,0,0,1,1,1,1,7,2019-09-03,2019,9,3,4,6,au,1
16049,0,0,0,0,0,0,10,2019-09-03,2019,9,3,4,6,au,0
16050,1,1,1,0,1,0,4,2019-09-03,2019,9,3,4,6,au,1
16051,0,0,0,0,0,0,83,2019-09-03,2019,9,3,4,6,au,0
16052,0,0,0,0,0,0,10,2019-09-03,2019,9,3,4,6,au,0
16053,0,0,1,0,0,0,29,2019-09-03,2019,9,3,4,6,au,0
16054,0,0,0,0,0,0,71,2019-09-03,2019,9,3,4,6,au,0
16055,0,0,0,0,0,0,9,2019-09-03,2019,9,3,4,6,au,0
16056,0,0,0,0,1,0,21,2019-09-03,2019,9,3,4,6,au,0
16057,0,0,0,0,0,0,1,2019-09-03,2019,9,3,4,6,au,0
16058,1,0,1,0,1,0,16,2019-09-04,2019,9,4,5,6,au,0
16059,0,1,0,0,0,0,68,2019-09-04,2019,9,4,5,6,au,0
16060,0,0,0,0,1,0,16,2019-09-04,2019,9,4,5,6,au,0
16061,0,0,1,0,0,0,11,2019-09-04,2019,9,4,5,6,au,0
16062,1,1,0,0,0,0,4,2019-09-04,2019,9,4,5,6,au,1
16063,0,0,0,0,0,0,52,2019-09-04,2019,9,4,5,6,au,0
16064,0,0,0,0,0,0,18,2019-09-04,2019,9,4,5,6,au,0
16065,0,0,1,0,0,0,20,2019-09-04,2019,9,4,5,6,au,0
16066,0,1,0,0,0,0,21,2019-09-04,2019,9,4,5,6,au,0
16067,0,0,0,0,0,0,2,2019-09-04,2019,9,4,5,6,au,0
16068,0,0,0,0,0,0,27,2019-09-04,2019,9,4,5,6,au,0
16069,0,0,0,0,0,0,6,2019-09-04,2019,9,4,5,6,au,0
16070,0,0,0,0,0,0,22,2019-09-05,2019,9,5,6,6,au,0
16071,0,0,1,1,1,1,43,2019-09-05,2019,9,5,6,6,au,0
16072,0,0,1,0,0,0,8,2019-09-05,2019,9,5,6,6,au,0
16073,0,0,0,0,0,0,42,2019-09-05,2019,9,5,6,6,au,0
16074,0,0,0,0,0,0,8,2019-09-05,2019,9,5,6,6,au,0
16075,0,0,0,0,0,0,2,2019-09-05,2019,9,5,6,6,au,0
16076,0,0,0,0,0,0,2,2019-09-05,2019,9,5,6,6,au,0
16077,0,0,0,0,0,0,67,2019-09-05,2019,9,5,6,6,au,0
16078,0,0,0,0,0,0,10,2019-09-05,2019,9,5,6,6,au,0
16079,0,1,0,0,0,0,8,2019-09-05,2019,9,5,6,6,au,0
16080,0,1,0,0,0,0,11,2019-09-12,2019,9,12,1,6,au,0
16081,0,0,0,0,0,0,61,2019-09-12,2019,9,12,1,6,au,0
16082,0,0,1,0,0,0,1,2019-09-12,2019,9,12,1,6,au,0
16083,0,0,0,0,0,0,9,2019-09-12,2019,9,12,1,6,au,0
16084,0,0,0,0,0,0,25,2019-09-12,2019,9,12,1,6,au,0
16085,0,1,1,0,0,0,5,2019-09-12,2019,9,12,1,6,au,1
16086,0,0,0,0,0,0,2,2019-09-12,2019,9,12,1,6,au,0
16087,0,0,0,0,0,0,7,2019-09-12,2019,9,12,1,6,au,0
16088,0,0,0,0,0,0,7,2019-09-12,2019,9,12,1,6,au,0
16089,0,0,0,0,1,0,59,2019-09-12,2019,9,12,1,6,au,0
16090,0,0,0,0,0,0,14,2019-09-12,2019,9,12,1,6,au,0
16091,0,0,0,0,0,0,61,2019-09-12,2019,9,12,1,6,au,0
16092,0,0,1,0,0,0,6,2019-09-13,2019,9,13,2,6,au,0
16093,0,0,0,0,0,0,11,2019-09-13,2019,9,13,2,6,au,0
16094,0,0,0,0,0,0,80,2019-09-13,2019,9,13,2,6,au,0
16095,0,0,0,0,0,0,63,2019-09-13,2019,9,13,2,6,au,0
16096,1,0,0,0,1,0,49,2019-09-13,2019,9,13,2,6,au,0
16097,0,0,0,0,0,0,2,2019-09-13,2019,9,13,2,6,au,0
16098,0,0,0,0,0,0,81,2019-09-13,2019,9,13,2,6,au,0
16099,0,0,0,0,1,0,16,2019-09-13,2019,9,13,2,6,au,0
16100,0,1,0,0,0,0,22,2019-09-13,2019,9,13,2,6,au,0
16101,0,0,0,0,1,0,11,2019-09-13,2019,9,13,2,6,au,0
16102,0,0,0,0,0,0,6,2019-09-13,2019,9,13,2,6,au,0
16103,0,0,0,0,0,0,2,2019-09-13,2019,9,13,2,6,au,0
16104,0,0,0,0,0,0,73,2019-09-14,2019,9,14,3,6,au,0
16105,0,0,0,0,0,0,5,2019-09-14,2019,9,14,3,6,au,0
16106,0,0,0,0,0,0,5,2019-09-14,2019,9,14,3,6,au,0
16107,0,0,0,0,0,0,34,2019-09-14,2019,9,14,3,6,au,0
16108,0,0,0,0,0,0,9,2019-09-14,2019,9,14,3,6,au,0
16109,0,0,0,0,0,0,49,2019-09-14,2019,9,14,3,6,au,0
16110,0,0,1,1,1,1,51,2019-09-14,2019,9,14,3,6,au,0
16111,0,0,0,0,0,0,5,2019-09-14,2019,9,14,3,6,au,0
16112,0,0,0,0,0,0,23,2019-09-14,2019,9,14,3,6,au,0
16113,0,0,0,0,0,0,10,2019-09-14,2019,9,14,3,6,au,0
16114,0,0,0,0,0,0,5,2019-09-14,2019,9,14,3,6,au,0
16115,0,0,0,0,1,0,15,2019-09-15,2019,9,15,4,6,au,0
16116,0,0,0,0,0,0,5,2019-09-15,2019,9,15,4,6,au,0
16117,0,0,1,1,0,1,43,2019-09-15,2019,9,15,4,6,au,0
16118,0,0,0,0,0,0,5,2019-09-15,2019,9,15,4,6,au,0
16119,0,1,0,0,0,0,4,2019-09-15,2019,9,15,4,6,au,1
16120,0,0,0,0,0,0,3,2019-09-15,2019,9,15,4,6,au,0
16121,0,0,0,0,0,0,2,2019-09-15,2019,9,15,4,6,au,0
16122,0,0,0,0,0,0,5,2019-09-15,2019,9,15,4,6,au,0
16123,0,0,0,0,0,0,82,2019-09-15,2019,9,15,4,6,au,0
16124,0,0,0,0,1,0,43,2019-09-15,2019,9,15,4,6,au,0
16125,0,0,0,0,1,1,2,2019-09-15,2019,9,15,4,6,au,0
16126,0,0,0,0,0,0,2,2019-09-15,2019,9,15,4,6,au,0
16127,0,0,0,0,0,0,10,2019-09-16,2019,9,16,5,6,au,0
16128,0,0,0,0,0,0,65,2019-09-16,2019,9,16,5,6,au,0
16129,0,0,0,1,0,0,51,2019-09-16,2019,9,16,5,6,au,0
16130,0,0,0,0,0,0,10,2019-09-16,2019,9,16,5,6,au,0
16131,0,0,0,0,0,0,2,2019-09-16,2019,9,16,5,6,au,0
16132,0,0,0,0,0,0,2,2019-09-16,2019,9,16,5,6,au,0
16133,0,0,0,0,0,0,6,2019-09-16,2019,9,16,5,6,au,0
16134,0,0,0,0,0,0,4,2019-09-16,2019,9,16,5,6,au,0
16135,0,1,0,0,0,0,7,2019-09-16,2019,9,16,5,6,au,0
16136,0,0,0,0,0,0,10,2019-09-16,2019,9,16,5,6,au,0
16137,0,0,0,0,0,0,14,2019-09-16,2019,9,16,5,6,au,0
16138,0,0,0,0,1,0,2,2019-09-16,2019,9,16,5,6,au,0
16139,0,0,0,0,0,0,14,2019-09-17,2019,9,17,6,6,au,0
16140,0,0,0,0,0,0,10,2019-09-17,2019,9,17,6,6,au,0
16141,0,0,1,0,1,0,5,2019-09-17,2019,9,17,6,6,au,1
16142,1,0,0,0,1,0,5,2019-09-17,2019,9,17,6,6,au,0
16143,0,0,0,0,0,0,3,2019-09-17,2019,9,17,6,6,au,0
16144,0,0,0,0,1,0,76,2019-09-17,2019,9,17,6,6,au,0
16145,0,0,0,0,1,0,3,2019-09-17,2019,9,17,6,6,au,0
16146,0,0,0,0,0,0,2,2019-09-17,2019,9,17,6,6,au,0
16147,0,0,0,0,0,0,15,2019-09-17,2019,9,17,6,6,au,0
16148,1,1,1,0,1,0,4,2019-09-21,2019,9,21,1,5,au,1
16149,0,0,0,0,0,0,16,2019-09-21,2019,9,21,1,5,au,0
16150,0,0,0,1,1,1,2,2019-09-21,2019,9,21,1,5,au,0
16151,0,0,0,0,1,0,1,2019-09-21,2019,9,21,1,5,au,0
16152,1,1,0,0,1,0,2,2019-09-21,2019,9,21,1,5,au,0
16153,0,0,0,0,0,0,31,2019-09-21,2019,9,21,1,5,au,0
16154,0,0,0,0,0,0,93,2019-09-21,2019,9,21,1,5,au,0
16155,0,0,0,0,0,0,10,2019-09-21,2019,9,21,1,5,au,0
16156,0,0,0,0,0,0,91,2019-09-21,2019,9,21,1,5,au,0
16157,0,0,0,0,0,0,11,2019-09-21,2019,9,21,1,5,au,0
16158,0,0,0,0,0,0,117,2019-09-21,2019,9,21,1,5,au,0
16159,0,0,0,0,0,0,25,2019-09-21,2019,9,21,1,5,au,0
16160,1,1,0,0,0,0,54,2019-09-22,2019,9,22,2,5,au,0
16161,0,0,0,0,0,0,70,2019-09-22,2019,9,22,2,5,au,0
16162,0,0,1,1,1,0,91,2019-09-22,2019,9,22,2,5,au,0
16163,0,0,0,0,0,0,1,2019-09-22,2019,9,22,2,5,au,0
16164,1,0,0,0,1,0,73,2019-09-22,2019,9,22,2,5,au,0
16165,0,0,0,0,1,0,96,2019-09-22,2019,9,22,2,5,au,0
16166,0,0,0,0,0,0,3,2019-09-22,2019,9,22,2,5,au,0
16167,0,0,0,0,1,0,93,2019-09-22,2019,9,22,2,5,au,0
16168,0,1,0,0,0,0,12,2019-09-22,2019,9,22,2,5,au,0
16169,0,0,0,0,0,0,50,2019-09-22,2019,9,22,2,5,au,0
16170,0,0,0,0,0,0,6,2019-09-22,2019,9,22,2,5,au,0
16171,0,0,0,0,0,0,9,2019-09-22,2019,9,22,2,5,au,0
16172,0,0,0,0,0,0,1,2019-09-23,2019,9,23,3,5,au,0
16173,0,0,0,0,0,0,10,2019-09-23,2019,9,23,3,5,au,0
16174,0,0,0,1,0,0,18,2019-09-23,2019,9,23,3,5,au,0
16175,0,0,0,0,0,0,3,2019-09-23,2019,9,23,3,5,au,0
16176,1,1,0,0,0,0,97,2019-09-23,2019,9,23,3,5,au,0
16177,0,1,0,0,0,0,4,2019-09-23,2019,9,23,3,5,au,1
16178,0,0,0,0,0,0,28,2019-09-23,2019,9,23,3,5,au,0
16179,0,0,0,0,0,0,74,2019-09-23,2019,9,23,3,5,au,0
16180,0,0,0,0,0,0,74,2019-09-23,2019,9,23,3,5,au,0
16181,0,0,0,0,1,0,34,2019-09-23,2019,9,23,3,5,au,0
16182,0,0,0,0,0,0,5,2019-09-23,2019,9,23,3,5,au,0
16183,0,0,0,0,0,0,12,2019-09-23,2019,9,23,3,5,au,0
16184,0,0,0,0,0,0,64,2019-09-24,2019,9,24,4,5,au,0
16185,0,0,0,1,0,0,5,2019-09-24,2019,9,24,4,5,au,0
16186,0,0,1,0,0,0,42,2019-09-24,2019,9,24,4,5,au,0
16187,1,0,0,0,1,0,3,2019-09-24,2019,9,24,4,5,au,1
16188,0,0,0,0,0,0,12,2019-09-24,2019,9,24,4,5,au,0
16189,0,0,1,1,1,1,10,2019-09-24,2019,9,24,4,5,au,0
16190,0,0,0,0,0,0,61,2019-09-24,2019,9,24,4,5,au,0
16191,0,0,0,0,0,0,11,2019-09-24,2019,9,24,4,5,au,0
16192,0,0,0,0,0,0,5,2019-09-24,2019,9,24,4,5,au,0
16193,0,0,0,0,0,0,8,2019-09-25,2019,9,25,5,5,au,0
16194,0,0,0,0,0,0,1,2019-09-25,2019,9,25,5,5,au,0
16195,0,0,0,1,1,0,83,2019-09-25,2019,9,25,5,5,au,0
16196,0,0,1,1,0,0,7,2019-09-25,2019,9,25,5,5,au,1
16197,1,0,0,0,1,0,82,2019-09-25,2019,9,25,5,5,au,0
16198,0,0,0,0,0,0,28,2019-09-25,2019,9,25,5,5,au,0
16199,0,0,0,0,0,0,65,2019-09-25,2019,9,25,5,5,au,0
16200,0,0,0,0,0,0,12,2019-09-25,2019,9,25,5,5,au,0
16201,0,0,0,0,0,0,84,2019-09-25,2019,9,25,5,5,au,0
16202,0,0,0,0,0,0,3,2019-09-25,2019,9,25,5,5,au,0
16203,0,0,0,0,1,0,1,2019-09-25,2019,9,25,5,5,au,0
16204,0,0,0,0,1,0,5,2019-09-25,2019,9,25,5,5,au,0
16205,0,0,0,0,0,0,10,2019-10-01,2019,10,1,1,6,au,0
16206,0,0,1,1,0,1,2,2019-10-01,2019,10,1,1,6,au,0
16207,0,0,1,0,0,0,6,2019-10-01,2019,10,1,1,6,au,0
16208,1,0,0,0,1,0,21,2019-10-01,2019,10,1,1,6,au,0
16209,0,0,0,0,0,0,17,2019-10-01,2019,10,1,1,6,au,0
16210,0,0,0,0,0,0,5,2019-10-01,2019,10,1,1,6,au,0
16211,0,0,0,0,0,0,1,2019-10-01,2019,10,1,1,6,au,0
16212,0,0,0,0,0,0,31,2019-10-01,2019,10,1,1,6,au,0
16213,0,0,0,0,0,0,22,2019-10-01,2019,10,1,1,6,au,0
16214,0,0,0,0,0,0,10,2019-10-01,2019,10,1,1,6,au,0
16215,0,0,0,0,0,0,12,2019-10-01,2019,10,1,1,6,au,0
16216,0,0,0,0,0,0,11,2019-10-02,2019,10,2,2,6,au,0
16217,0,0,1,1,0,1,43,2019-10-02,2019,10,2,2,6,au,0
16218,0,0,1,0,0,0,6,2019-10-02,2019,10,2,2,6,au,0
16219,1,0,0,0,0,0,87,2019-10-02,2019,10,2,2,6,au,0
16220,0,0,0,0,0,0,46,2019-10-02,2019,10,2,2,6,au,0
16221,0,0,0,0,0,0,47,2019-10-02,2019,10,2,2,6,au,0
16222,1,0,0,0,0,0,1,2019-10-02,2019,10,2,2,6,au,0
16223,0,0,0,0,0,0,57,2019-10-02,2019,10,2,2,6,au,0
16224,0,0,0,0,0,0,41,2019-10-02,2019,10,2,2,6,au,0
16225,0,0,1,0,0,0,20,2019-10-03,2019,10,3,3,6,au,0
