,date,result_com,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,money,racer_1_b,racer_1_m,racer_2_b,racer_2_m,racer_3_b,racer_3_m,racer_4_b,racer_4_m,racer_5_b,racer_5_m,racer_6_b,racer_6_m
,2015-04-18,6,8,4301,3825,3587,3463,4087,4709,860.0,32.0,64.0,10.0,60.0,57.0,65.0,53.0,38.0,46.0,30.0,26.0,47.0
,2015-04-18,16,9,3514,3807,3353,4250,4195,3694,4320.0,35.0,29.0,31.0,69.0,14.0,35.0,55.0,12.0,25.0,11.0,28.0,54.0
,2015-04-18,19,10,3484,3329,3527,3708,3951,4053,9820.0,3.0,49.0,59.0,48.0,42.0,28.0,24.0,50.0,18.0,33.0,41.0,21.0
,2015-04-18,4,11,3946,4301,3699,3712,3641,3745,2330.0,49.0,20.0,32.0,64.0,4.0,36.0,52.0,19.0,51.0,14.0,21.0,31.0
,2015-04-19,14,1,3527,2585,4087,3293,4816,4691,2160.0,42.0,28.0,29.0,66.0,46.0,30.0,43.0,68.0,58.0,67.0,20.0,18.0
,2015-04-19,44,2,3907,3825,4195,3353,4709,4697,19100.0,48.0,63.0,10.0,60.0,25.0,11.0,14.0,35.0,26.0,47.0,11.0,62.0
,2015-04-19,7,3,3699,4167,3694,4684,3463,2997,570.0,4.0,36.0,6.0,17.0,28.0,54.0,38.0,34.0,53.0,38.0,5.0,51.0
,2015-04-19,2,4,3329,4250,4378,4272,4086,4808,1860.0,59.0,48.0,55.0,12.0,40.0,44.0,23.0,13.0,22.0,52.0,37.0,61.0
,2015-04-19,3,5,3745,3708,4650,4145,3293,4821,830.0,21.0,31.0,24.0,50.0,7.0,46.0,56.0,27.0,43.0,68.0,33.0,45.0
,2015-04-19,1,6,3712,4195,3587,4709,4691,3663,700.0,52.0,19.0,25.0,11.0,57.0,65.0,26.0,47.0,20.0,18.0,44.0,15.0
,2015-04-19,11,7,3951,3807,4588,3825,4527,4087,2730.0,18.0,33.0,31.0,69.0,15.0,53.0,10.0,60.0,16.0,16.0,46.0,30.0
,2015-04-19,5,8,3641,4272,2585,4167,4697,4020,1210.0,51.0,14.0,23.0,13.0,29.0,66.0,6.0,17.0,11.0,62.0,1.0,37.0
,2015-04-19,49,9,3694,4145,4250,4378,4821,4816,5240.0,28.0,54.0,56.0,27.0,55.0,12.0,40.0,44.0,33.0,45.0,58.0,67.0
,2015-04-19,95,10,3587,3745,3951,3699,3329,3353,17630.0,57.0,65.0,21.0,31.0,18.0,33.0,4.0,36.0,59.0,48.0,14.0,35.0
,2015-04-19,83,11,3708,3907,3641,3527,3712,4588,19110.0,24.0,50.0,48.0,63.0,51.0,14.0,42.0,28.0,52.0,19.0,15.0,53.0
,2015-04-19,1,12,3946,3484,3514,4528,4301,4053,1160.0,49.0,20.0,3.0,49.0,35.0,29.0,54.0,70.0,32.0,64.0,41.0,21.0
,2015-04-25,20,1,3024,3789,3444,2958,4708,4196,3970.0,31.0,43.0,54.0,64.0,15.0,59.0,33.0,28.0,37.0,58.0,57.0,49.0
,2015-04-25,75,2,4393,2816,3537,4236,4666,4265,3830.0,6.0,40.0,28.0,39.0,38.0,62.0,21.0,75.0,41.0,14.0,44.0,26.0
