,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
70,1.0,4.0,121.0,14650.0,15200.0,331.0,152.0,96.38157894736842,13.157894736842104,20.0
71,1.0,4.0,122.0,9130.0,10500.0,331.0,105.0,86.95238095238095,11.428571428571429,12.0
72,1.0,4.0,123.0,9720.0,10100.0,331.0,101.0,96.23762376237623,12.871287128712872,13.0
73,1.0,4.0,124.0,5880.0,5500.0,331.0,55.0,106.9090909090909,14.545454545454545,8.0
74,1.0,4.0,125.0,3530.0,4500.0,331.0,45.0,78.44444444444446,11.11111111111111,5.0
75,1.0,4.0,126.0,2830.0,2600.0,331.0,26.0,108.84615384615384,15.384615384615385,4.0
76,1.0,4.0,127.0,1100.0,2500.0,331.0,25.0,44.0,8.0,2.0
77,1.0,4.0,128.0,1850.0,1000.0,331.0,10.0,185.0,20.0,2.0
78,1.0,4.0,129.0,720.0,300.0,331.0,3.0,240.0,33.33333333333333,1.0
79,1.0,4.0,130.0,720.0,500.0,331.0,5.0,144.0,20.0,1.0
80,1.0,4.0,131.0,0.0,200.0,331.0,2.0,0.0,0.0,0.0
81,1.0,4.0,132.0,0.0,100.0,331.0,1.0,0.0,0.0,0.0
82,1.0,4.0,133.0,720.0,300.0,331.0,3.0,240.0,33.33333333333333,1.0
83,1.0,4.0,134.0,720.0,200.0,331.0,2.0,360.0,50.0,1.0
84,1.0,4.0,135.0,0.0,0.0,331.0,0.0,,,0.0
85,1.0,4.0,136.0,0.0,0.0,331.0,0.0,,,0.0
86,1.0,4.0,137.0,0.0,0.0,331.0,0.0,,,0.0
87,1.0,4.0,138.0,0.0,0.0,331.0,0.0,,,0.0
88,1.0,4.0,139.0,0.0,0.0,331.0,0.0,,,0.0
89,1.0,4.0,140.0,0.0,0.0,331.0,0.0,,,0.0
90,1.0,4.0,141.0,0.0,0.0,331.0,0.0,,,0.0
91,1.0,4.0,142.0,0.0,0.0,331.0,0.0,,,0.0
92,1.0,4.0,143.0,0.0,0.0,331.0,0.0,,,0.0
93,1.0,4.0,144.0,0.0,0.0,331.0,0.0,,,0.0
94,1.0,4.0,145.0,0.0,0.0,331.0,0.0,,,0.0
95,1.0,4.0,146.0,0.0,0.0,331.0,0.0,,,0.0
96,1.0,4.0,147.0,0.0,0.0,331.0,0.0,,,0.0
97,1.0,4.0,148.0,0.0,0.0,331.0,0.0,,,0.0
98,1.0,4.0,149.0,0.0,0.0,331.0,0.0,,,0.0
99,1.0,5.0,51.0,354000.0,406900.0,331.0,4069.0,86.99926271811256,8.134676824772672,331.0
