,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
8805,18.0,7.0,144.0,21160.0,6800.0,54.0,68.0,311.1764705882353,16.176470588235293,11.0,93.0
8891,18.0,8.0,131.0,31260.0,24400.0,54.0,244.0,128.11475409836066,6.557377049180328,16.0,80.0
8892,18.0,8.0,132.0,31260.0,25500.0,54.0,255.0,122.58823529411764,6.2745098039215685,16.0,81.0
8893,18.0,8.0,133.0,31260.0,22700.0,54.0,227.0,137.7092511013216,7.048458149779735,16.0,82.0
8894,18.0,8.0,134.0,31260.0,19400.0,54.0,194.0,161.13402061855672,8.24742268041237,16.0,83.0
8895,18.0,8.0,135.0,25320.0,17500.0,54.0,175.0,144.68571428571428,8.571428571428571,15.0,84.0
8896,18.0,8.0,136.0,24640.0,17500.0,54.0,175.0,140.79999999999995,8.0,14.0,85.0
8897,18.0,8.0,137.0,24640.0,16200.0,54.0,162.0,152.09876543209876,8.641975308641975,14.0,86.0
8898,18.0,8.0,138.0,25320.0,14900.0,54.0,149.0,169.9328859060403,10.06711409395973,15.0,87.0
8905,18.0,8.0,145.0,22790.0,10800.0,54.0,108.0,211.01851851851853,11.111111111111109,12.0,94.0
8906,18.0,8.0,146.0,23830.0,10400.0,54.0,104.0,229.13461538461542,12.5,13.0,95.0
8907,18.0,8.0,147.0,23830.0,9900.0,54.0,99.0,240.7070707070707,13.131313131313133,13.0,96.0
9469,20.0,4.0,115.0,58730.0,43500.0,20.0,435.0,135.01149425287355,2.2988505747126435,10.0,64.0
9470,20.0,4.0,116.0,57730.0,36300.0,20.0,363.0,159.0358126721763,2.479338842975207,9.0,65.0
9471,20.0,4.0,117.0,56910.0,34400.0,20.0,344.0,165.4360465116279,2.6162790697674416,9.0,66.0
9572,20.0,5.0,119.0,61370.0,40400.0,20.0,404.0,151.90594059405942,2.722772277227723,11.0,68.0
9677,20.0,6.0,125.0,40590.0,30300.0,20.0,303.0,133.96039603960398,2.9702970297029703,9.0,74.0
9883,20.0,8.0,133.0,29860.0,24500.0,20.0,245.0,121.87755102040815,3.26530612244898,8.0,82.0
9884,20.0,8.0,134.0,28780.0,23300.0,20.0,233.0,123.51931330472105,3.004291845493562,7.0,83.0
9885,20.0,8.0,135.0,24860.0,21100.0,20.0,211.0,117.81990521327015,3.3175355450236967,7.0,84.0
9886,20.0,8.0,136.0,29860.0,21500.0,20.0,215.0,138.88372093023256,3.72093023255814,8.0,85.0
9887,20.0,8.0,137.0,27960.0,20000.0,20.0,200.0,139.79999999999998,3.5000000000000004,7.0,86.0
9943,21.0,4.0,94.0,169540.0,152300.0,72.0,1523.0,111.31976362442549,3.6769533814839135,56.0,43.0
9944,21.0,4.0,95.0,162650.0,142600.0,72.0,1426.0,114.06030855539973,3.786816269284712,54.0,44.0
9945,21.0,4.0,96.0,160750.0,132700.0,72.0,1327.0,121.1379050489827,4.069329314242653,54.0,45.0
9946,21.0,4.0,97.0,140890.0,121500.0,72.0,1215.0,115.95884773662551,4.032921810699588,49.0,46.0
9947,21.0,4.0,98.0,148380.0,116600.0,72.0,1166.0,127.2555746140652,4.373927958833619,51.0,47.0
9948,21.0,4.0,99.0,132930.0,104600.0,72.0,1046.0,127.08413001912048,4.4933078393881445,47.0,48.0
9949,21.0,4.0,100.0,132640.0,98100.0,72.0,981.0,135.20897043832824,4.689092762487258,46.0,49.0
9950,21.0,4.0,101.0,129710.0,92300.0,72.0,923.0,140.53087757313108,5.092091007583965,47.0,50.0
9951,21.0,4.0,102.0,117960.0,86100.0,72.0,861.0,137.00348432055748,4.878048780487805,42.0,51.0
9952,21.0,4.0,103.0,94230.0,76400.0,72.0,764.0,123.3376963350785,4.842931937172775,37.0,52.0
9953,21.0,4.0,104.0,81660.0,65900.0,72.0,659.0,123.91502276176027,5.159332321699544,34.0,53.0
9954,21.0,4.0,105.0,82570.0,66200.0,72.0,662.0,124.72809667673715,5.4380664652567985,36.0,54.0
9955,21.0,4.0,106.0,70240.0,57400.0,72.0,574.0,122.36933797909408,5.574912891986064,32.0,55.0
9956,21.0,4.0,107.0,63850.0,52700.0,72.0,527.0,121.157495256167,5.502846299810248,29.0,56.0
9958,21.0,4.0,109.0,60130.0,44600.0,72.0,446.0,134.82062780269058,6.053811659192825,27.0,58.0
9959,21.0,4.0,110.0,50470.0,38700.0,72.0,387.0,130.41343669250648,6.718346253229973,26.0,59.0
9960,21.0,4.0,111.0,44000.0,37500.0,72.0,375.0,117.33333333333331,6.133333333333333,23.0,60.0
9961,21.0,4.0,112.0,48440.0,32600.0,72.0,326.0,148.5889570552147,6.7484662576687136,22.0,61.0
9962,21.0,4.0,113.0,36070.0,28200.0,72.0,282.0,127.90780141843972,7.092198581560284,20.0,62.0
9963,21.0,4.0,114.0,32750.0,27100.0,72.0,271.0,120.84870848708486,6.642066420664206,18.0,63.0
9964,21.0,4.0,115.0,31880.0,22400.0,72.0,224.0,142.32142857142858,7.5892857142857135,17.0,64.0
10043,21.0,5.0,95.0,150360.0,130600.0,72.0,1306.0,115.1301684532925,3.981623277182236,52.0,44.0
10044,21.0,5.0,96.0,145120.0,122000.0,72.0,1220.0,118.95081967213116,4.180327868852459,51.0,45.0
10045,21.0,5.0,97.0,135930.0,117500.0,72.0,1175.0,115.68510638297873,4.085106382978723,48.0,46.0
10046,21.0,5.0,98.0,145640.0,109700.0,72.0,1097.0,132.76207839562446,4.557885141294438,50.0,47.0
10047,21.0,5.0,99.0,133950.0,101400.0,72.0,1014.0,132.10059171597632,4.635108481262328,47.0,48.0
10048,21.0,5.0,100.0,131270.0,98900.0,72.0,989.0,132.73003033367036,4.651162790697675,46.0,49.0
10049,21.0,5.0,101.0,115890.0,89900.0,72.0,899.0,128.9098998887653,4.894327030033371,44.0,50.0
10050,21.0,5.0,102.0,110810.0,87400.0,72.0,874.0,126.78489702517162,4.805491990846682,42.0,51.0
10051,21.0,5.0,103.0,110670.0,79400.0,72.0,794.0,139.38287153652394,5.037783375314862,40.0,52.0
10052,21.0,5.0,104.0,84000.0,69800.0,72.0,698.0,120.34383954154728,4.871060171919772,34.0,53.0
10053,21.0,5.0,105.0,92920.0,70200.0,72.0,702.0,132.36467236467234,5.413105413105413,38.0,54.0
10054,21.0,5.0,106.0,71430.0,63200.0,72.0,632.0,113.02215189873415,5.2215189873417724,33.0,55.0
10055,21.0,5.0,107.0,70320.0,59700.0,72.0,597.0,117.78894472361809,5.360134003350084,32.0,56.0
10056,21.0,5.0,108.0,63750.0,56400.0,72.0,564.0,113.031914893617,5.141843971631205,29.0,57.0
10057,21.0,5.0,109.0,63850.0,53500.0,72.0,535.0,119.34579439252336,5.420560747663552,29.0,58.0
10058,21.0,5.0,110.0,63850.0,48200.0,72.0,482.0,132.4688796680498,6.016597510373443,29.0,59.0
10059,21.0,5.0,111.0,57690.0,45300.0,72.0,453.0,127.35099337748345,5.960264900662253,27.0,60.0
10060,21.0,5.0,112.0,54780.0,42200.0,72.0,422.0,129.81042654028437,5.924170616113744,25.0,61.0
10061,21.0,5.0,113.0,49360.0,39100.0,72.0,391.0,126.24040920716114,6.138107416879794,24.0,62.0
10062,21.0,5.0,114.0,42920.0,36600.0,72.0,366.0,117.2677595628415,6.284153005464481,23.0,63.0
10063,21.0,5.0,115.0,42110.0,32800.0,72.0,328.0,128.38414634146343,6.707317073170732,22.0,64.0
10064,21.0,5.0,116.0,39700.0,28900.0,72.0,289.0,137.37024221453288,7.26643598615917,21.0,65.0
10065,21.0,5.0,117.0,39770.0,26200.0,72.0,262.0,151.793893129771,8.015267175572518,21.0,66.0
10066,21.0,5.0,118.0,29590.0,23800.0,72.0,238.0,124.32773109243698,6.722689075630252,16.0,67.0
10067,21.0,5.0,119.0,30670.0,20300.0,72.0,203.0,151.08374384236453,8.374384236453201,17.0,68.0
10068,21.0,5.0,120.0,25750.0,20900.0,72.0,209.0,123.20574162679424,7.177033492822965,15.0,69.0
10139,21.0,6.0,92.0,162650.0,140300.0,72.0,1403.0,115.93014967925873,3.848895224518888,54.0,41.0
10140,21.0,6.0,93.0,167460.0,136700.0,72.0,1367.0,122.50182882223848,4.023408924652524,55.0,42.0
10141,21.0,6.0,94.0,177000.0,134200.0,72.0,1342.0,131.89269746646798,4.247391952309985,57.0,43.0
10142,21.0,6.0,95.0,145610.0,122300.0,72.0,1223.0,119.05968928863449,4.170073589533931,51.0,44.0
10143,21.0,6.0,96.0,140220.0,117700.0,72.0,1177.0,119.13338997451145,4.1631265930331365,49.0,45.0
10144,21.0,6.0,97.0,131560.0,112200.0,72.0,1122.0,117.25490196078432,4.188948306595366,47.0,46.0
10145,21.0,6.0,98.0,138600.0,106600.0,72.0,1066.0,130.0187617260788,4.50281425891182,48.0,47.0
10146,21.0,6.0,99.0,126620.0,98400.0,72.0,984.0,128.6788617886179,4.573170731707316,45.0,48.0
10147,21.0,6.0,100.0,130280.0,97600.0,72.0,976.0,133.48360655737704,4.610655737704918,45.0,49.0
10148,21.0,6.0,101.0,127410.0,91200.0,72.0,912.0,139.70394736842104,4.934210526315789,45.0,50.0
10149,21.0,6.0,102.0,129700.0,89400.0,72.0,894.0,145.07829977628634,5.033557046979865,45.0,51.0
10150,21.0,6.0,103.0,114140.0,80800.0,72.0,808.0,141.26237623762376,5.074257425742575,41.0,52.0
10151,21.0,6.0,104.0,97100.0,75100.0,72.0,751.0,129.2942743009321,5.0599201065246335,38.0,53.0
10152,21.0,6.0,105.0,84140.0,73800.0,72.0,738.0,114.01084010840107,4.878048780487805,36.0,54.0
10153,21.0,6.0,106.0,73510.0,66700.0,72.0,667.0,110.20989505247377,5.097451274362818,34.0,55.0
10154,21.0,6.0,107.0,72210.0,63000.0,72.0,630.0,114.61904761904762,5.238095238095238,33.0,56.0
10155,21.0,6.0,108.0,77780.0,61000.0,72.0,610.0,127.50819672131149,5.245901639344262,32.0,57.0
10156,21.0,6.0,109.0,72810.0,56800.0,72.0,568.0,128.18661971830986,5.457746478873238,31.0,58.0
10157,21.0,6.0,110.0,64930.0,51700.0,72.0,517.0,125.5899419729207,5.802707930367505,30.0,59.0
10158,21.0,6.0,111.0,63500.0,50600.0,72.0,506.0,125.49407114624506,5.928853754940711,30.0,60.0
10164,21.0,6.0,117.0,52040.0,32400.0,72.0,324.0,160.61728395061726,7.4074074074074066,24.0,66.0
