,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
13549,28.0,5.0,136.0,43480.0,17400.0,17.0,174.0,249.88505747126442,3.4482758620689653,6.0,85.0
13550,28.0,5.0,137.0,43480.0,17400.0,17.0,174.0,249.88505747126442,3.4482758620689653,6.0,86.0
13551,28.0,5.0,138.0,43480.0,18600.0,17.0,186.0,233.76344086021504,3.2258064516129035,6.0,87.0
13552,28.0,5.0,139.0,28490.0,15000.0,17.0,150.0,189.9333333333333,3.333333333333333,5.0,88.0
13553,28.0,5.0,140.0,27140.0,14800.0,17.0,148.0,183.37837837837841,2.702702702702702,4.0,89.0
13554,28.0,5.0,141.0,27140.0,14800.0,17.0,148.0,183.37837837837841,2.702702702702702,4.0,90.0
13555,28.0,5.0,142.0,27140.0,13800.0,17.0,138.0,196.66666666666663,2.898550724637681,4.0,91.0
13556,28.0,5.0,143.0,27140.0,13000.0,17.0,130.0,208.7692307692308,3.0769230769230766,4.0,92.0
13557,28.0,5.0,144.0,27140.0,13000.0,17.0,130.0,208.7692307692308,3.0769230769230766,4.0,93.0
13558,28.0,5.0,145.0,27140.0,15800.0,17.0,158.0,171.7721518987342,2.5316455696202533,4.0,94.0
13559,28.0,5.0,146.0,27140.0,12200.0,17.0,122.0,222.45901639344262,3.278688524590164,4.0,95.0
13560,28.0,5.0,147.0,27140.0,12200.0,17.0,122.0,222.45901639344262,3.278688524590164,4.0,96.0
13592,28.0,6.0,80.0,246280.0,216300.0,17.0,2163.0,113.86037910309756,0.6934812760055479,15.0,29.0
13593,28.0,6.0,81.0,246280.0,216300.0,17.0,2163.0,113.86037910309756,0.6934812760055479,15.0,30.0
13594,28.0,6.0,82.0,246280.0,205300.0,17.0,2053.0,119.96103263516804,0.7306380905991232,15.0,31.0
13595,28.0,6.0,83.0,231480.0,191700.0,17.0,1917.0,120.7511737089202,0.7303077725612936,14.0,32.0
13602,28.0,6.0,90.0,213080.0,164800.0,17.0,1648.0,129.29611650485438,0.7281553398058253,12.0,39.0
13603,28.0,6.0,91.0,213080.0,164800.0,17.0,1648.0,129.29611650485438,0.7281553398058253,12.0,40.0
13604,28.0,6.0,92.0,225520.0,146400.0,17.0,1464.0,154.04371584699453,0.8879781420765027,13.0,41.0
13610,28.0,6.0,98.0,213080.0,121600.0,17.0,1216.0,175.23026315789474,0.986842105263158,12.0,47.0
13611,28.0,6.0,99.0,206280.0,117400.0,17.0,1174.0,175.7069846678024,0.9369676320272572,11.0,48.0
13612,28.0,6.0,100.0,119980.0,104500.0,17.0,1045.0,114.8133971291866,0.8612440191387559,9.0,49.0
13613,28.0,6.0,101.0,119980.0,104500.0,17.0,1045.0,114.8133971291866,0.8612440191387559,9.0,50.0
13614,28.0,6.0,102.0,119980.0,104400.0,17.0,1044.0,114.92337164750957,0.8620689655172413,9.0,51.0
13615,28.0,6.0,103.0,126780.0,106800.0,17.0,1068.0,118.70786516853931,0.9363295880149812,10.0,52.0
