,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
13461,28.0,4.0,147.0,36420.0,8800.0,19.0,88.0,413.8636363636364,5.6818181818181825,5.0,96.0
13543,28.0,5.0,130.0,43830.0,38100.0,19.0,381.0,115.03937007874016,2.0997375328083994,8.0,79.0
13544,28.0,5.0,131.0,40810.0,30900.0,19.0,309.0,132.07119741100323,1.9417475728155336,6.0,80.0
13545,28.0,5.0,132.0,40810.0,30900.0,19.0,309.0,132.07119741100323,1.9417475728155336,6.0,81.0
13546,28.0,5.0,133.0,40810.0,29000.0,19.0,290.0,140.72413793103448,2.0689655172413794,6.0,82.0
13547,28.0,5.0,134.0,38040.0,31400.0,19.0,314.0,121.14649681528661,1.9108280254777068,6.0,83.0
13548,28.0,5.0,135.0,38040.0,31400.0,19.0,314.0,121.14649681528661,1.9108280254777068,6.0,84.0
13549,28.0,5.0,136.0,40810.0,28100.0,19.0,281.0,145.23131672597862,2.1352313167259793,6.0,85.0
13550,28.0,5.0,137.0,36420.0,27000.0,19.0,270.0,134.88888888888889,1.851851851851852,5.0,86.0
13551,28.0,5.0,138.0,36420.0,27000.0,19.0,270.0,134.88888888888889,1.851851851851852,5.0,87.0
13552,28.0,5.0,139.0,38040.0,27800.0,19.0,278.0,136.83453237410072,2.1582733812949644,6.0,88.0
13553,28.0,5.0,140.0,36420.0,23300.0,19.0,233.0,156.3090128755365,2.145922746781116,5.0,89.0
13554,28.0,5.0,141.0,36420.0,23300.0,19.0,233.0,156.3090128755365,2.145922746781116,5.0,90.0
13555,28.0,5.0,142.0,36420.0,22900.0,19.0,229.0,159.03930131004367,2.1834061135371177,5.0,91.0
13556,28.0,5.0,143.0,36420.0,22900.0,19.0,229.0,159.03930131004367,2.1834061135371177,5.0,92.0
13557,28.0,5.0,144.0,36420.0,21400.0,19.0,214.0,170.1869158878505,2.336448598130841,5.0,93.0
13558,28.0,5.0,145.0,36420.0,18600.0,19.0,186.0,195.80645161290326,2.6881720430107525,5.0,94.0
13559,28.0,5.0,146.0,36420.0,18600.0,19.0,186.0,195.80645161290326,2.6881720430107525,5.0,95.0
13560,28.0,5.0,147.0,36420.0,15600.0,19.0,156.0,233.46153846153848,3.205128205128205,5.0,96.0
13647,28.0,6.0,135.0,43830.0,39200.0,19.0,392.0,111.81122448979592,2.0408163265306123,8.0,84.0
13648,28.0,6.0,136.0,42430.0,36100.0,19.0,361.0,117.53462603878114,1.9390581717451525,7.0,85.0
13649,28.0,6.0,137.0,44980.0,32000.0,19.0,320.0,140.5625,2.1875,7.0,86.0
13650,28.0,6.0,138.0,44980.0,32000.0,19.0,320.0,140.5625,2.1875,7.0,87.0
13651,28.0,6.0,139.0,43830.0,34800.0,19.0,348.0,125.94827586206895,2.2988505747126435,8.0,88.0
13652,28.0,6.0,140.0,36420.0,29800.0,19.0,298.0,122.21476510067112,1.6778523489932886,5.0,89.0
13653,28.0,6.0,141.0,36420.0,29800.0,19.0,298.0,122.21476510067112,1.6778523489932886,5.0,90.0
13654,28.0,6.0,142.0,40810.0,30400.0,19.0,304.0,134.2434210526316,1.973684210526316,6.0,91.0
13655,28.0,6.0,143.0,40810.0,30400.0,19.0,304.0,134.2434210526316,1.973684210526316,6.0,92.0
13656,28.0,6.0,144.0,40810.0,27000.0,19.0,270.0,151.14814814814815,2.2222222222222223,6.0,93.0
13657,28.0,6.0,145.0,36420.0,26100.0,19.0,261.0,139.5402298850575,1.9157088122605364,5.0,94.0
13658,28.0,6.0,146.0,36420.0,26100.0,19.0,261.0,139.5402298850575,1.9157088122605364,5.0,95.0
13659,28.0,6.0,147.0,40810.0,24000.0,19.0,240.0,170.04166666666666,2.5,6.0,96.0
13750,28.0,7.0,139.0,48500.0,40600.0,19.0,406.0,119.45812807881771,2.2167487684729066,9.0,88.0
13751,28.0,7.0,140.0,42430.0,36200.0,19.0,362.0,117.20994475138123,1.9337016574585637,7.0,89.0
13752,28.0,7.0,141.0,42430.0,36200.0,19.0,362.0,117.20994475138123,1.9337016574585637,7.0,90.0
13753,28.0,7.0,142.0,42430.0,37000.0,19.0,370.0,114.67567567567568,1.8918918918918919,7.0,91.0
13754,28.0,7.0,143.0,42430.0,37000.0,19.0,370.0,114.67567567567568,1.8918918918918919,7.0,92.0
13755,28.0,7.0,144.0,40810.0,31800.0,19.0,318.0,128.33333333333334,1.8867924528301887,6.0,93.0
13756,28.0,7.0,145.0,40810.0,30000.0,19.0,300.0,136.03333333333333,2.0,6.0,94.0
13757,28.0,7.0,146.0,40810.0,30000.0,19.0,300.0,136.03333333333333,2.0,6.0,95.0
13758,28.0,7.0,147.0,40810.0,30400.0,19.0,304.0,134.2434210526316,1.973684210526316,6.0,96.0
13854,28.0,8.0,144.0,40810.0,35700.0,19.0,357.0,114.31372549019608,1.680672268907563,6.0,93.0
13855,28.0,8.0,145.0,42430.0,34700.0,19.0,347.0,122.27665706051872,2.0172910662824206,7.0,94.0
13856,28.0,8.0,146.0,42430.0,34700.0,19.0,347.0,122.27665706051872,2.0172910662824206,7.0,95.0
13857,28.0,8.0,147.0,40810.0,31600.0,19.0,316.0,129.14556962025316,1.89873417721519,6.0,96.0
