,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
6407,13.0,8.0,122.0,89490.0,61900.0,107.0,619.0,144.57189014539583,5.16962843295638,32.0,71.0
6408,13.0,8.0,123.0,82410.0,57200.0,107.0,572.0,144.07342657342656,5.244755244755245,30.0,72.0
6409,13.0,8.0,124.0,67510.0,51400.0,107.0,514.0,131.34241245136187,4.863813229571986,25.0,73.0
6410,13.0,8.0,125.0,52820.0,46600.0,107.0,466.0,113.34763948497854,4.935622317596566,23.0,74.0
6411,13.0,8.0,126.0,57090.0,45900.0,107.0,459.0,124.3790849673203,5.010893246187363,23.0,75.0
6412,13.0,8.0,127.0,68040.0,39200.0,107.0,392.0,173.5714285714286,6.3775510204081645,25.0,76.0
6413,13.0,8.0,128.0,40590.0,36500.0,107.0,365.0,111.2054794520548,4.931506849315068,18.0,77.0
6414,13.0,8.0,129.0,51620.0,38100.0,107.0,381.0,135.48556430446195,6.0367454068241475,23.0,78.0
6415,13.0,8.0,130.0,49420.0,30300.0,107.0,303.0,163.1023102310231,5.9405940594059405,18.0,79.0
6416,13.0,8.0,131.0,42860.0,31500.0,107.0,315.0,136.06349206349208,5.396825396825397,17.0,80.0
6417,13.0,8.0,132.0,43260.0,27800.0,107.0,278.0,155.6115107913669,6.83453237410072,19.0,81.0
6418,13.0,8.0,133.0,44660.0,25400.0,107.0,254.0,175.82677165354332,7.086614173228346,18.0,82.0
6419,13.0,8.0,134.0,47660.0,24200.0,107.0,242.0,196.94214876033055,7.851239669421487,19.0,83.0
6607,14.0,5.0,124.0,28810.0,24600.0,108.0,246.0,117.11382113821138,7.723577235772357,19.0,73.0
6817,14.0,7.0,136.0,27970.0,21600.0,108.0,216.0,129.4907407407407,8.796296296296298,19.0,85.0
6818,14.0,7.0,137.0,23920.0,19000.0,108.0,190.0,125.89473684210527,8.421052631578947,16.0,86.0
8596,18.0,5.0,133.0,33860.0,17800.0,37.0,178.0,190.22471910112358,5.617977528089887,10.0,82.0
8702,18.0,6.0,140.0,20640.0,14800.0,37.0,148.0,139.45945945945942,4.729729729729731,7.0,89.0
8704,18.0,6.0,142.0,19760.0,11900.0,37.0,119.0,166.05042016806723,5.042016806722689,6.0,91.0
8705,18.0,6.0,143.0,19450.0,10700.0,37.0,107.0,181.77570093457942,5.607476635514018,6.0,92.0
