,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2013-04-24,2120.0,3,3295,48.0,57.0,4546,26.0,53.0,3392,45.0,30.0,4156,36.0,61.0,4569,47.0,22.0,3957,22.0,62.0,5
,2013-04-24,12050.0,4,4049,32.0,58.0,4321,30.0,32.0,3083,35.0,26.0,3113,19.0,59.0,3543,16.0,45.0,4472,24.0,67.0,117
,2013-04-24,28780.0,5,3955,54.0,11.0,3693,20.0,47.0,4356,50.0,38.0,4403,38.0,42.0,3169,21.0,35.0,3992,56.0,21.0,50
,2013-04-24,53520.0,6,4071,40.0,68.0,3006,15.0,41.0,3905,46.0,17.0,3942,52.0,60.0,4551,18.0,70.0,4074,31.0,49.0,106
,2013-04-24,2650.0,7,3832,17.0,23.0,4601,37.0,14.0,3845,39.0,43.0,3703,11.0,55.0,4156,36.0,61.0,4367,13.0,20.0,63
,2013-04-24,3330.0,8,3083,35.0,26.0,3365,28.0,54.0,4569,47.0,22.0,4054,53.0,27.0,4479,29.0,75.0,4277,43.0,12.0,4
,2013-04-24,2900.0,9,4179,23.0,69.0,3696,41.0,74.0,4321,30.0,32.0,3295,48.0,57.0,3802,44.0,28.0,4463,34.0,63.0,67
,2013-04-24,8810.0,10,3113,19.0,59.0,3489,42.0,13.0,3417,51.0,24.0,3955,54.0,11.0,4720,33.0,46.0,3887,12.0,16.0,103
,2013-04-24,6950.0,11,3006,15.0,41.0,3744,14.0,15.0,4479,29.0,75.0,4601,37.0,14.0,3992,56.0,21.0,3742,27.0,36.0,21
,2013-04-24,5070.0,12,3703,11.0,55.0,4356,50.0,38.0,4074,31.0,49.0,4049,32.0,58.0,3957,22.0,62.0,3802,44.0,28.0,22
,2013-04-25,1050.0,1,3992,56.0,21.0,3417,51.0,24.0,4277,43.0,12.0,4551,18.0,70.0,3083,35.0,26.0,4321,30.0,32.0,9
,2013-04-25,600.0,2,4049,32.0,58.0,3955,54.0,11.0,4071,40.0,68.0,3696,41.0,74.0,3295,48.0,57.0,3006,15.0,41.0,3
,2013-04-25,2040.0,3,3489,42.0,13.0,3802,44.0,28.0,3832,17.0,23.0,4250,25.0,25.0,3742,27.0,36.0,4054,53.0,27.0,10
,2013-04-25,1150.0,4,3942,52.0,60.0,3392,45.0,30.0,3957,22.0,62.0,4590,49.0,44.0,4179,23.0,69.0,3543,16.0,45.0,1
,2013-04-25,7100.0,5,4472,24.0,67.0,4156,36.0,61.0,4601,37.0,14.0,3365,28.0,54.0,4074,31.0,49.0,3083,35.0,26.0,10
,2013-04-25,960.0,6,3693,20.0,47.0,3887,12.0,16.0,3696,41.0,74.0,4463,34.0,63.0,4356,50.0,38.0,4746,55.0,56.0,33
,2013-04-25,73750.0,7,3905,46.0,17.0,4049,32.0,58.0,4546,26.0,53.0,3802,44.0,28.0,4403,38.0,42.0,3744,14.0,15.0,78
,2013-04-25,2580.0,8,4479,29.0,75.0,4569,47.0,22.0,4590,49.0,44.0,4071,40.0,68.0,4720,33.0,46.0,3169,21.0,35.0,5
,2013-04-25,14410.0,9,4551,18.0,70.0,3992,56.0,21.0,3113,19.0,59.0,3957,22.0,62.0,4601,37.0,14.0,3295,48.0,57.0,16
,2013-04-25,1190.0,10,3365,28.0,54.0,3703,11.0,55.0,4179,23.0,69.0,3742,27.0,36.0,4746,55.0,56.0,3845,39.0,43.0,24
,2013-04-25,2820.0,11,3392,45.0,30.0,4250,25.0,25.0,3955,54.0,11.0,4074,31.0,49.0,3744,14.0,15.0,4367,13.0,20.0,74
,2013-04-25,6500.0,12,3887,12.0,16.0,3832,17.0,23.0,3942,52.0,60.0,4472,24.0,67.0,4546,26.0,53.0,4403,38.0,42.0,44
,2013-04-26,3310.0,1,4074,31.0,49.0,4569,47.0,22.0,4054,53.0,27.0,3083,35.0,26.0,4277,43.0,12.0,4720,33.0,46.0,4
,2013-04-26,6140.0,2,3703,11.0,55.0,3905,46.0,17.0,4049,32.0,58.0,4156,36.0,61.0,3489,42.0,13.0,4551,18.0,70.0,18
,2013-04-26,1570.0,3,3992,56.0,21.0,4479,29.0,75.0,3006,15.0,41.0,4472,24.0,67.0,3543,16.0,45.0,3696,41.0,74.0,63
,2013-04-26,830.0,4,3295,48.0,57.0,4463,34.0,63.0,3742,27.0,36.0,4546,26.0,53.0,3832,17.0,23.0,4179,23.0,69.0,5
,2013-04-26,2560.0,5,3417,51.0,24.0,4403,38.0,42.0,3845,39.0,43.0,3693,20.0,47.0,4720,33.0,46.0,3942,52.0,60.0,39
,2013-04-26,750.0,6,4590,49.0,44.0,3955,54.0,11.0,3392,45.0,30.0,3887,12.0,16.0,3365,28.0,54.0,4049,32.0,58.0,68
,2013-04-26,1070.0,7,3802,44.0,28.0,3703,11.0,55.0,3992,56.0,21.0,4356,50.0,38.0,4250,25.0,25.0,4746,55.0,56.0,29
,2013-04-26,11150.0,8,4321,30.0,32.0,4071,40.0,68.0,4463,34.0,63.0,4277,43.0,12.0,3113,19.0,59.0,4601,37.0,14.0,99
,2013-04-26,19530.0,9,3169,21.0,35.0,4156,36.0,61.0,3832,17.0,23.0,3006,15.0,41.0,3845,39.0,43.0,3489,42.0,13.0,69
,2013-04-26,54800.0,10,4546,26.0,53.0,3742,27.0,36.0,3696,41.0,74.0,4250,25.0,25.0,3942,52.0,60.0,3365,28.0,54.0,68
,2013-04-26,820.0,11,3957,22.0,62.0,3887,12.0,16.0,4403,38.0,42.0,3905,46.0,17.0,4367,13.0,20.0,3693,20.0,47.0,22
,2013-04-26,4160.0,12,3744,14.0,15.0,4472,24.0,67.0,3295,48.0,57.0,3802,44.0,28.0,3392,45.0,30.0,4356,50.0,38.0,24
,2013-04-27,1110.0,1,4049,32.0,58.0,4479,29.0,75.0,4569,47.0,22.0,3417,51.0,24.0,4321,30.0,32.0,4054,53.0,27.0,3
,2013-04-27,2870.0,5,3742,27.0,36.0,3392,45.0,30.0,3083,35.0,26.0,4356,50.0,38.0,3887,12.0,16.0,3113,19.0,59.0,96
,2013-04-27,1370.0,6,4601,37.0,14.0,3489,42.0,13.0,4277,43.0,12.0,4472,24.0,67.0,3703,11.0,55.0,4720,33.0,46.0,73
,2013-04-27,10490.0,7,3696,41.0,74.0,3169,21.0,29.0,4321,30.0,32.0,4179,23.0,69.0,3992,56.0,21.0,4367,13.0,20.0,42
,2013-04-27,9920.0,8,4569,47.0,22.0,4546,26.0,53.0,4071,40.0,68.0,4479,29.0,75.0,3693,20.0,47.0,4746,55.0,56.0,36
,2013-04-27,11980.0,9,3832,17.0,23.0,3113,19.0,59.0,3417,51.0,24.0,3957,22.0,62.0,4590,49.0,44.0,3543,16.0,45.0,7
,2013-04-27,860.0,10,3744,14.0,15.0,4356,50.0,38.0,4049,32.0,58.0,4250,25.0,25.0,3802,44.0,28.0,4601,37.0,14.0,2
,2013-04-27,3070.0,11,3703,11.0,55.0,4472,24.0,67.0,4074,31.0,49.0,3955,54.0,11.0,3742,27.0,36.0,3365,28.0,54.0,10
,2013-04-27,6280.0,12,3887,12.0,16.0,3942,52.0,60.0,3295,48.0,57.0,4403,38.0,42.0,4551,18.0,18.0,3006,15.0,41.0,41
,2013-04-28,1600.0,1,3992,56.0,21.0,4321,30.0,32.0,4590,49.0,44.0,3113,19.0,59.0,3392,45.0,30.0,4071,40.0,68.0,6
,2013-04-28,7910.0,2,3489,42.0,13.0,4179,23.0,69.0,4546,26.0,53.0,3957,22.0,62.0,4463,34.0,63.0,4367,13.0,20.0,62
,2013-04-28,1560.0,3,4472,24.0,67.0,3417,51.0,24.0,3905,46.0,17.0,4601,37.0,14.0,3083,35.0,26.0,3543,16.0,45.0,5
,2013-04-28,1460.0,4,4049,32.0,58.0,3365,28.0,54.0,3006,15.0,41.0,3696,41.0,74.0,4250,25.0,25.0,4479,29.0,75.0,15
,2013-04-28,1700.0,5,4551,18.0,66.0,3942,52.0,60.0,3693,20.0,47.0,3832,17.0,23.0,3742,27.0,36.0,4569,47.0,22.0,23
,2013-04-28,6360.0,6,3957,22.0,62.0,3802,44.0,28.0,3113,19.0,59.0,4074,31.0,49.0,4403,38.0,42.0,3992,56.0,21.0,75
,2013-04-28,37410.0,7,4179,23.0,69.0,4071,40.0,68.0,4277,43.0,12.0,3417,51.0,24.0,4746,55.0,56.0,4054,53.0,27.0,23
,2013-04-28,13820.0,8,3693,20.0,73.0,3083,35.0,26.0,3169,21.0,29.0,4590,49.0,44.0,4546,26.0,53.0,4720,33.0,46.0,94
,2013-04-28,2080.0,9,3905,46.0,17.0,4479,29.0,75.0,4463,34.0,63.0,3489,42.0,13.0,4321,30.0,32.0,3832,17.0,23.0,6
