,date,result_com,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,money,racer_1_b,racer_1_m,racer_2_b,racer_2_m,racer_3_b,racer_3_m,racer_4_b,racer_4_m,racer_5_b,racer_5_m,racer_6_b,racer_6_m
,2018-04-16,1,1,4802,4753,4948,4805,4877,4782,540.0,62.0,35.0,66.0,36.0,23.0,15.0,39.0,76.0,64.0,53.0,67.0,69.0
,2018-04-16,1,2,4524,4912,4887,4747,4917,4873,800.0,70.0,38.0,18.0,40.0,14.0,49.0,48.0,20.0,71.0,61.0,61.0,11.0
,2018-04-16,9,4,4715,4794,4864,4771,4523,4890,790.0,27.0,67.0,16.0,51.0,68.0,16.0,49.0,31.0,46.0,48.0,65.0,27.0
,2018-04-16,2,5,4503,4871,4805,4958,4951,4934,630.0,35.0,52.0,69.0,59.0,39.0,76.0,75.0,72.0,44.0,56.0,21.0,26.0
,2018-04-16,5,6,4931,4877,4713,4551,4912,4710,1390.0,20.0,19.0,64.0,53.0,60.0,37.0,72.0,70.0,18.0,40.0,24.0,47.0
,2018-04-16,83,7,4695,4917,4875,4831,4802,4864,6970.0,76.0,66.0,71.0,61.0,63.0,32.0,74.0,17.0,62.0,35.0,68.0,16.0
,2018-04-16,10,8,4705,4948,4747,4709,4809,4890,1140.0,57.0,68.0,23.0,15.0,48.0,20.0,59.0,33.0,34.0,41.0,65.0,27.0
,2018-04-16,1,9,4713,4759,4794,4887,4753,4934,430.0,60.0,37.0,12.0,28.0,16.0,51.0,14.0,49.0,66.0,36.0,21.0,26.0
,2018-04-16,11,10,4551,4695,4771,4524,4839,4871,1580.0,72.0,70.0,76.0,66.0,49.0,31.0,70.0,38.0,15.0,30.0,69.0,59.0
,2018-04-16,22,11,4831,4503,4931,4715,4705,4832,2100.0,74.0,17.0,35.0,52.0,20.0,19.0,27.0,67.0,57.0,68.0,73.0,63.0
,2018-04-16,20,12,4787,4702,4776,4711,4703,4757,9860.0,11.0,60.0,13.0,21.0,45.0,71.0,40.0,44.0,54.0,75.0,58.0,12.0
,2018-04-26,2,1,3527,4315,4248,4164,4842,5011,860.0,49.0,64.0,41.0,46.0,52.0,39.0,25.0,16.0,61.0,48.0,26.0,69.0
,2018-04-26,6,2,4096,3459,3843,4271,3491,4969,270.0,76.0,17.0,24.0,76.0,57.0,30.0,30.0,45.0,65.0,36.0,43.0,53.0
,2018-04-26,23,3,3936,4070,4000,4553,4171,3508,1050.0,47.0,57.0,63.0,25.0,13.0,72.0,11.0,75.0,37.0,67.0,46.0,54.0
,2018-04-26,11,4,4498,4778,4668,3777,4747,3349,1390.0,14.0,61.0,23.0,13.0,55.0,32.0,73.0,60.0,22.0,18.0,17.0,73.0
,2018-04-26,1,5,3906,3935,3964,4004,4008,5011,560.0,69.0,20.0,15.0,11.0,27.0,65.0,40.0,34.0,51.0,24.0,26.0,69.0
,2018-04-26,60,6,3214,4842,3779,3501,4271,4259,1830.0,50.0,51.0,61.0,48.0,54.0,14.0,20.0,77.0,30.0,45.0,33.0,23.0
,2018-04-26,29,7,3491,3944,3936,3527,3794,4348,800.0,65.0,36.0,28.0,62.0,47.0,57.0,49.0,64.0,56.0,37.0,72.0,29.0
,2018-04-26,1,8,2912,4248,4553,4747,4969,4919,590.0,67.0,70.0,52.0,39.0,11.0,75.0,22.0,18.0,43.0,53.0,29.0,40.0
,2018-04-26,106,9,3964,3843,3804,4143,4374,4174,3090.0,27.0,65.0,57.0,30.0,19.0,55.0,68.0,52.0,53.0,71.0,32.0,59.0
,2018-04-26,72,10,3777,4000,3459,4315,3935,3975,49980.0,73.0,60.0,13.0,72.0,24.0,76.0,41.0,46.0,15.0,11.0,45.0,63.0
,2018-04-26,11,11,4171,4348,4498,3568,4259,4241,2270.0,37.0,67.0,72.0,29.0,14.0,61.0,38.0,22.0,33.0,23.0,36.0,31.0
,2018-04-26,7,12,3779,4174,3349,4096,3944,4070,2670.0,54.0,14.0,32.0,59.0,17.0,73.0,76.0,17.0,28.0,62.0,63.0,25.0
,2018-04-27,15,1,3349,4143,4004,4842,4668,3794,8760.0,17.0,73.0,68.0,52.0,40.0,34.0,61.0,48.0,55.0,32.0,56.0,37.0
,2018-04-27,15,2,4259,3214,4778,3906,2912,5011,1900.0,33.0,23.0,50.0,51.0,23.0,13.0,69.0,20.0,67.0,70.0,26.0,69.0
,2018-04-27,16,3,4348,4374,4174,4008,3501,4171,7550.0,72.0,29.0,53.0,71.0,32.0,59.0,51.0,24.0,20.0,77.0,37.0,67.0
,2018-04-27,32,4,3459,3779,3491,3944,3568,4315,590.0,24.0,76.0,54.0,14.0,65.0,36.0,28.0,62.0,38.0,22.0,41.0,46.0
,2018-04-27,1,5,3843,4241,4143,3508,4164,4969,460.0,57.0,30.0,36.0,31.0,68.0,52.0,46.0,54.0,25.0,16.0,43.0,53.0
,2018-04-27,38,6,4008,3527,4271,4919,3214,4096,360.0,51.0,24.0,49.0,64.0,30.0,45.0,29.0,40.0,50.0,51.0,76.0,17.0
,2018-04-27,1,7,3804,3501,4070,2912,4248,4000,940.0,19.0,55.0,20.0,77.0,63.0,25.0,67.0,70.0,52.0,39.0,13.0,72.0
,2018-04-27,64,8,4004,4164,4747,3964,4553,3936,23340.0,40.0,34.0,25.0,16.0,22.0,18.0,27.0,65.0,11.0,75.0,47.0,57.0
,2018-04-27,101,9,4374,3975,3794,4778,4919,3779,530.0,53.0,71.0,45.0,63.0,56.0,37.0,23.0,13.0,29.0,40.0,54.0,14.0
,2018-04-27,6,10,3944,4259,3527,4668,3508,3935,1830.0,28.0,62.0,33.0,23.0,49.0,64.0,55.0,32.0,46.0,54.0,15.0,11.0
,2018-04-27,13,11,4174,4096,3568,3804,4498,3777,3410.0,32.0,59.0,76.0,17.0,38.0,22.0,19.0,55.0,14.0,61.0,73.0,60.0
,2018-04-27,3,12,4070,4171,3975,3349,4241,3906,2490.0,63.0,25.0,37.0,67.0,45.0,63.0,17.0,73.0,36.0,31.0,69.0,20.0
,2018-04-28,6,1,3777,2912,3508,3214,4842,4747,2590.0,73.0,60.0,67.0,70.0,46.0,54.0,50.0,51.0,61.0,48.0,22.0,18.0
