,date,result_com,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,money,racer_1_b,racer_1_m,racer_2_b,racer_2_m,racer_3_b,racer_3_m,racer_4_b,racer_4_m,racer_5_b,racer_5_m,racer_6_b,racer_6_m
,2017-04-08,1,9,4352,4460,4063,3422,4075,4073,630.0,21.0,17.0,75.0,32.0,76.0,57.0,46.0,16.0,61.0,61.0,60.0,30.0
,2017-04-08,1,11,4044,3783,4659,4566,3960,4171,620.0,51.0,73.0,55.0,39.0,69.0,70.0,15.0,35.0,64.0,33.0,54.0,75.0
,2017-04-08,3,12,3779,4320,3841,4477,4308,3942,770.0,11.0,25.0,73.0,64.0,24.0,47.0,65.0,12.0,13.0,62.0,16.0,24.0
,2017-04-09,21,1,4171,4237,3874,4364,4073,4043,4250.0,54.0,75.0,14.0,29.0,19.0,18.0,20.0,27.0,60.0,30.0,18.0,54.0
,2017-04-09,61,2,4566,4256,4297,4061,3983,4397,5890.0,15.0,35.0,38.0,71.0,43.0,67.0,67.0,23.0,17.0,76.0,58.0,69.0
,2017-04-09,2,3,4308,4174,3422,4096,4264,3898,1050.0,13.0,62.0,48.0,44.0,46.0,16.0,63.0,56.0,22.0,45.0,74.0,55.0
,2017-04-09,2,4,3942,4070,3952,4292,4063,4659,960.0,16.0,24.0,27.0,20.0,68.0,36.0,49.0,65.0,76.0,57.0,69.0,70.0
,2017-04-09,1,5,3946,3484,4460,3874,4352,4075,780.0,71.0,37.0,66.0,34.0,75.0,32.0,19.0,18.0,21.0,17.0,61.0,61.0
,2017-04-09,6,6,4205,3983,4364,4366,4477,4055,1470.0,23.0,52.0,17.0,76.0,20.0,27.0,28.0,63.0,65.0,12.0,36.0,59.0
,2017-04-09,6,7,3960,3841,4264,4503,4237,4256,1420.0,64.0,33.0,24.0,47.0,22.0,45.0,34.0,58.0,14.0,29.0,38.0,71.0
,2017-04-09,13,8,4024,4061,4235,4025,4070,3422,2480.0,25.0,53.0,67.0,23.0,26.0,51.0,45.0,26.0,27.0,20.0,46.0,16.0
,2017-04-09,12,9,4352,3388,4397,4055,3966,3952,2920.0,21.0,17.0,44.0,74.0,58.0,69.0,36.0,59.0,56.0,31.0,68.0,36.0
,2017-04-09,49,10,4477,3960,4566,3942,3946,4096,26520.0,65.0,12.0,64.0,33.0,15.0,35.0,16.0,24.0,71.0,37.0,63.0,56.0
,2017-04-09,41,11,4659,4205,4308,4024,3841,4171,6130.0,69.0,70.0,23.0,52.0,13.0,62.0,25.0,53.0,24.0,47.0,54.0,75.0
,2017-04-16,14,1,3362,3976,4367,4824,4213,4681,1510.0,61.0,18.0,66.0,21.0,70.0,16.0,33.0,43.0,43.0,66.0,18.0,15.0
,2017-04-16,18,2,3904,4421,2538,4903,4562,4084,1630.0,24.0,59.0,39.0,63.0,60.0,34.0,41.0,50.0,53.0,33.0,14.0,37.0
,2017-04-16,13,3,4193,3989,3839,3957,4771,4155,6000.0,44.0,73.0,52.0,38.0,30.0,64.0,37.0,30.0,35.0,61.0,36.0,36.0
,2017-04-16,2,4,3458,4134,4076,3176,4814,4335,1730.0,62.0,58.0,72.0,56.0,16.0,39.0,56.0,46.0,32.0,47.0,69.0,67.0
,2017-04-16,23,5,4259,4601,4743,3976,4754,4942,2400.0,25.0,22.0,12.0,49.0,68.0,57.0,66.0,21.0,29.0,24.0,40.0,23.0
,2017-04-16,57,6,3335,4163,4467,4421,4681,4361,6000.0,15.0,41.0,31.0,45.0,11.0,14.0,39.0,63.0,18.0,15.0,59.0,28.0
,2017-04-16,59,7,3769,4824,4828,4101,3989,4492,11680.0,46.0,69.0,33.0,43.0,54.0,40.0,65.0,31.0,52.0,38.0,71.0,52.0
,2017-04-16,22,8,4213,4234,4754,4771,4570,3176,4840.0,43.0,66.0,76.0,60.0,29.0,24.0,35.0,61.0,57.0,13.0,56.0,46.0
,2017-04-16,27,9,2538,4451,4601,4367,3957,3365,770.0,60.0,34.0,67.0,19.0,12.0,49.0,70.0,16.0,37.0,30.0,50.0,68.0
,2017-04-16,5,12,4101,3362,4335,4084,4361,4451,1480.0,65.0,31.0,61.0,18.0,69.0,67.0,14.0,37.0,59.0,28.0,67.0,19.0
,2017-04-17,2,1,4451,4771,4814,3365,4824,4942,390.0,67.0,19.0,35.0,61.0,32.0,47.0,50.0,68.0,33.0,43.0,40.0,23.0
,2017-04-17,20,2,4467,4754,4570,4234,2538,4101,2040.0,11.0,14.0,29.0,24.0,57.0,13.0,76.0,60.0,60.0,34.0,65.0,31.0
,2017-04-18,16,1,4601,4814,3989,4824,4903,4942,7650.0,12.0,49.0,32.0,47.0,52.0,38.0,33.0,43.0,41.0,50.0,40.0,23.0
,2017-04-18,41,2,4076,4361,4570,3335,4754,4681,12030.0,16.0,39.0,59.0,28.0,57.0,13.0,15.0,41.0,29.0,24.0,18.0,15.0
,2017-04-18,1,3,4743,4084,3176,4213,4421,3769,1040.0,68.0,57.0,14.0,37.0,56.0,46.0,43.0,66.0,39.0,63.0,46.0,69.0
,2017-04-18,32,4,3236,4155,3976,4828,4234,4259,3610.0,48.0,48.0,36.0,36.0,66.0,21.0,54.0,40.0,76.0,60.0,25.0,22.0
,2017-04-18,18,5,4335,4562,4771,2538,4367,4903,4450.0,69.0,67.0,53.0,33.0,35.0,61.0,60.0,34.0,70.0,16.0,41.0,50.0
,2017-04-18,106,6,3365,3458,4421,3989,4681,3362,3360.0,50.0,68.0,62.0,58.0,39.0,63.0,52.0,38.0,18.0,15.0,61.0,18.0
,2017-04-18,6,7,4492,4570,4234,3904,4743,4134,1910.0,71.0,52.0,57.0,13.0,76.0,60.0,24.0,59.0,68.0,57.0,72.0,56.0
,2017-04-18,30,8,3957,3176,4193,4076,3976,4942,28770.0,37.0,30.0,56.0,46.0,44.0,73.0,16.0,39.0,66.0,21.0,40.0,23.0
,2017-04-18,18,10,4155,4213,4492,4467,3335,3458,7880.0,36.0,36.0,43.0,66.0,71.0,52.0,11.0,14.0,15.0,41.0,62.0,58.0
