,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,560.0,5,3906,69.0,20.0,3935,15.0,11.0,3964,27.0,65.0,4004,40.0,34.0,4008,51.0,24.0,5011,26.0,69.0,1
,1830.0,6,3214,50.0,51.0,4842,61.0,48.0,3779,54.0,14.0,3501,20.0,77.0,4271,30.0,45.0,4259,33.0,23.0,60
,800.0,7,3491,65.0,36.0,3944,28.0,62.0,3936,47.0,57.0,3527,49.0,64.0,3794,56.0,37.0,4348,72.0,29.0,29
,590.0,8,2912,67.0,70.0,4248,52.0,39.0,4553,11.0,75.0,4747,22.0,18.0,4969,43.0,53.0,4919,29.0,40.0,1
,3090.0,9,3964,27.0,65.0,3843,57.0,30.0,3804,19.0,55.0,4143,68.0,52.0,4374,53.0,71.0,4174,32.0,59.0,106
,49980.0,10,3777,73.0,60.0,4000,13.0,72.0,3459,24.0,76.0,4315,41.0,46.0,3935,15.0,11.0,3975,45.0,63.0,72
,2270.0,11,4171,37.0,67.0,4348,72.0,29.0,4498,14.0,61.0,3568,38.0,22.0,4259,33.0,23.0,4241,36.0,31.0,11
,2670.0,12,3779,54.0,14.0,4174,32.0,59.0,3349,17.0,73.0,4096,76.0,17.0,3944,28.0,62.0,4070,63.0,25.0,7
,8760.0,1,3349,17.0,73.0,4143,68.0,52.0,4004,40.0,34.0,4842,61.0,48.0,4668,55.0,32.0,3794,56.0,37.0,15
,1900.0,2,4259,33.0,23.0,3214,50.0,51.0,4778,23.0,13.0,3906,69.0,20.0,2912,67.0,70.0,5011,26.0,69.0,15
,7550.0,3,4348,72.0,29.0,4374,53.0,71.0,4174,32.0,59.0,4008,51.0,24.0,3501,20.0,77.0,4171,37.0,67.0,16
,590.0,4,3459,24.0,76.0,3779,54.0,14.0,3491,65.0,36.0,3944,28.0,62.0,3568,38.0,22.0,4315,41.0,46.0,32
,460.0,5,3843,57.0,30.0,4241,36.0,31.0,4143,68.0,52.0,3508,46.0,54.0,4164,25.0,16.0,4969,43.0,53.0,1
,360.0,6,4008,51.0,24.0,3527,49.0,64.0,4271,30.0,45.0,4919,29.0,40.0,3214,50.0,51.0,4096,76.0,17.0,38
,940.0,7,3804,19.0,55.0,3501,20.0,77.0,4070,63.0,25.0,2912,67.0,70.0,4248,52.0,39.0,4000,13.0,72.0,1
,23340.0,8,4004,40.0,34.0,4164,25.0,16.0,4747,22.0,18.0,3964,27.0,65.0,4553,11.0,75.0,3936,47.0,57.0,64
,530.0,9,4374,53.0,71.0,3975,45.0,63.0,3794,56.0,37.0,4778,23.0,13.0,4919,29.0,40.0,3779,54.0,14.0,101
,1830.0,10,3944,28.0,62.0,4259,33.0,23.0,3527,49.0,64.0,4668,55.0,32.0,3508,46.0,54.0,3935,15.0,11.0,6
