,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2015-04-24,1310.0,7,3904,72.0,37.0,4056,33.0,92.0,3984,66.0,10.0,4440,60.0,57.0,3698,75.0,73.0,4628,65.0,94.0,1
,2015-04-24,4060.0,9,3699,38.0,85.0,3951,80.0,14.0,3673,74.0,90.0,3005,9.0,66.0,2876,30.0,76.0,4152,61.0,34.0,81
,2015-04-24,550.0,10,3814,70.0,15.0,4162,54.0,36.0,3545,63.0,56.0,3312,10.0,68.0,3709,5.0,62.0,3850,21.0,19.0,2
,2015-04-24,1490.0,11,4057,27.0,16.0,3769,52.0,23.0,3904,72.0,37.0,3833,76.0,52.0,3445,14.0,69.0,4466,7.0,84.0,7
,2015-04-24,1730.0,12,2992,6.0,33.0,4356,79.0,64.0,4067,62.0,38.0,3842,18.0,67.0,4278,12.0,26.0,3984,66.0,10.0,6
,2015-04-25,2820.0,1,3365,20.0,91.0,3596,3.0,81.0,3698,75.0,73.0,4824,53.0,59.0,4508,25.0,55.0,3927,24.0,13.0,23
,2015-04-25,3460.0,2,3682,32.0,89.0,3006,56.0,88.0,3891,73.0,77.0,3673,74.0,90.0,4056,33.0,92.0,4182,64.0,31.0,10
,2015-04-25,6790.0,3,4440,60.0,57.0,4487,69.0,53.0,3881,71.0,30.0,3120,67.0,11.0,4147,58.0,61.0,3709,5.0,62.0,58
,2015-04-25,7960.0,4,3281,23.0,74.0,4628,65.0,94.0,3850,21.0,19.0,3867,29.0,29.0,4152,61.0,34.0,2972,59.0,72.0,20
,2015-04-25,2620.0,5,3141,37.0,18.0,3365,20.0,91.0,3005,9.0,66.0,4857,77.0,50.0,3814,70.0,15.0,2876,30.0,76.0,17
,2015-04-25,1730.0,6,4162,54.0,36.0,3698,75.0,73.0,3699,38.0,85.0,3769,52.0,23.0,2992,6.0,33.0,3891,73.0,77.0,89
,2015-04-25,2110.0,7,3120,67.0,11.0,4067,62.0,38.0,3833,76.0,52.0,3006,56.0,88.0,3927,24.0,13.0,3545,63.0,56.0,5
,2015-04-25,1790.0,8,4487,69.0,53.0,3984,66.0,10.0,3951,80.0,14.0,3596,3.0,81.0,3867,29.0,29.0,4056,33.0,92.0,28
,2015-04-25,5700.0,9,3881,71.0,30.0,3850,21.0,19.0,3682,32.0,89.0,4508,25.0,55.0,4466,7.0,84.0,4278,12.0,26.0,101
,2015-04-25,44710.0,10,3445,14.0,69.0,3281,23.0,74.0,4182,64.0,31.0,3709,5.0,62.0,3842,18.0,67.0,3814,70.0,15.0,37
,2015-04-25,2350.0,11,4067,62.0,38.0,3673,74.0,90.0,2992,6.0,33.0,4152,61.0,34.0,4191,31.0,58.0,4057,27.0,16.0,5
,2015-04-25,2450.0,12,3984,66.0,10.0,3312,10.0,68.0,4356,79.0,64.0,3904,72.0,37.0,3699,38.0,85.0,3833,76.0,52.0,11
,2015-04-26,3690.0,1,3698,75.0,73.0,3120,67.0,11.0,3814,70.0,15.0,4824,53.0,59.0,3769,52.0,23.0,4440,60.0,57.0,46
,2015-04-26,1380.0,2,4182,64.0,31.0,4152,61.0,34.0,3365,20.0,91.0,4147,58.0,61.0,3545,63.0,56.0,3699,38.0,85.0,17
,2015-04-26,620.0,4,2876,30.0,76.0,4466,7.0,84.0,4191,31.0,58.0,2972,59.0,72.0,4857,77.0,50.0,3006,56.0,88.0,5
,2015-04-26,1530.0,5,3312,10.0,68.0,3867,29.0,29.0,3927,24.0,13.0,4628,65.0,94.0,4824,53.0,59.0,3951,80.0,14.0,20
,2015-04-26,2240.0,6,4152,61.0,34.0,4278,12.0,26.0,3709,5.0,62.0,3281,23.0,74.0,4057,27.0,16.0,3904,72.0,37.0,13
,2015-04-26,2440.0,8,3833,76.0,52.0,2972,59.0,72.0,3842,18.0,67.0,4508,25.0,55.0,3850,21.0,19.0,3596,3.0,80.0,41
,2015-04-26,4640.0,9,4147,58.0,61.0,3891,73.0,77.0,3006,56.0,88.0,4487,69.0,53.0,3951,80.0,14.0,4356,79.0,64.0,4
,2015-04-26,1930.0,10,4191,31.0,58.0,4182,64.0,31.0,4440,60.0,57.0,4056,33.0,92.0,3904,72.0,37.0,2992,6.0,33.0,19
,2015-04-26,800.0,12,3842,18.0,67.0,2876,30.0,76.0,4057,27.0,16.0,3445,14.0,69.0,3881,71.0,30.0,4067,62.0,38.0,1
,2015-04-27,3040.0,1,4056,33.0,92.0,3867,29.0,29.0,3850,21.0,19.0,3699,38.0,85.0,3006,56.0,88.0,4147,58.0,61.0,49
,2015-04-27,11160.0,2,3709,5.0,62.0,3833,76.0,52.0,4466,7.0,84.0,3891,73.0,77.0,4487,69.0,53.0,4508,25.0,55.0,43
,2015-04-27,3080.0,3,3545,63.0,56.0,3842,18.0,67.0,3698,75.0,73.0,3951,80.0,14.0,3596,3.0,80.0,3281,23.0,74.0,37
,2015-04-27,8270.0,4,3927,24.0,13.0,3445,14.0,69.0,3120,67.0,11.0,4356,79.0,64.0,3673,74.0,90.0,3365,20.0,91.0,73
,2015-04-27,580.0,5,4628,65.0,94.0,4440,60.0,57.0,4057,27.0,16.0,3984,66.0,10.0,3682,32.0,89.0,4824,53.0,59.0,51
,2015-04-27,780.0,6,4067,62.0,38.0,3709,5.0,62.0,4056,33.0,92.0,3814,70.0,15.0,2972,59.0,72.0,3312,10.0,68.0,9
,2015-04-27,19610.0,7,3867,29.0,29.0,3545,63.0,56.0,4278,12.0,26.0,4857,77.0,50.0,4508,25.0,55.0,3769,52.0,23.0,99
,2015-04-27,2410.0,8,3850,21.0,19.0,3927,24.0,13.0,4487,69.0,53.0,2992,6.0,33.0,4162,54.0,36.0,3698,75.0,73.0,74
,2015-04-27,1910.0,10,3842,18.0,67.0,3120,67.0,11.0,4152,61.0,34.0,3833,76.0,52.0,4182,64.0,31.0,3682,32.0,89.0,12
,2015-04-27,4270.0,11,4356,79.0,64.0,3904,72.0,37.0,2876,30.0,76.0,4067,62.0,38.0,3891,73.0,77.0,4191,31.0,58.0,42
,2015-04-27,48860.0,12,2992,6.0,33.0,3951,80.0,14.0,3699,38.0,85.0,4278,12.0,26.0,3984,66.0,10.0,3814,70.0,15.0,51
